id,x,y,width
30150,1538,640,40
30152,1578,640,41
30153,1619,640,40
30154,1659,640,40
30155,1699,640,40
30156,1739,640,39
30157,1778,640,39
30158,1817,640,39
30159,1856,640,39
30160,1895,640,42
30161,1937,640,40
30162,1977,640,40
30163,0,680,40
30164,40,680,40
30165,80,680,40
30166,120,680,39
30167,159,680,40
30168,199,680,40
30169,239,680,41
30170,280,680,41
30171,321,680,39
30172,360,680,39
30173,399,680,41
30174,440,680,39
30175,479,680,40
30176,519,680,38
30177,557,680,39
30178,596,680,39
30179,635,680,39
30180,674,680,40
30181,714,680,40
30182,754,680,40
30184,794,680,41
30186,835,680,40
30188,875,680,40
30189,915,680,41
30190,956,680,40
30191,996,680,40
30192,1036,680,40
30194,1076,680,40
30196,1116,680,40
30197,1156,680,40
30198,1196,680,40
30199,1236,680,40
30220,1276,680,39
30221,1315,680,39
30250,1354,680,40
30251,1394,680,40
30255,1434,680,40
30262,1474,680,39
30263,1513,680,40
30264,1553,680,39
30265,1592,680,40
30267,1632,680,39
30269,1671,680,40
30270,1711,680,40
30271,1751,680,39
30272,1790,680,39
30273,1829,680,39
30274,1868,680,40
30275,1908,680,40
30276,1948,680,40
30277,0,720,40
30278,40,720,38
30279,78,720,40
30280,118,720,38
30281,156,720,40
30282,196,720,39
30283,235,720,39
30284,274,720,39
30285,313,720,40
30286,353,720,39
30287,392,720,40
30288,432,720,39
30289,471,720,39
30290,510,720,39
30291,549,720,39
30292,588,720,39
30293,627,720,39
30294,666,720,40
30296,706,720,40
30297,746,720,40
30298,786,720,40
30299,826,720,41
30300,867,720,40
30301,907,720,39
30302,946,720,40
30303,986,720,39
30304,1025,720,39
30305,1064,720,39
30306,1103,720,39
30308,1142,720,39
30309,1181,720,40
30310,1221,720,40
30311,1261,720,39
30312,1300,720,39
30313,1339,720,39
30314,1378,720,38
30315,1416,720,40
30316,1456,720,39
30317,1495,720,39
30318,1534,720,40
30319,1574,720,39
30321,1613,720,40
30322,1653,720,40
30323,1693,720,40
30324,1733,720,39
30325,1772,720,39
30326,1811,720,40
30328,1851,720,40
30329,1891,720,40
30331,1931,720,40
30332,0,760,40
30334,40,760,40
30335,80,760,39
30336,119,760,40
30337,159,760,40
30338,199,760,39
30339,238,760,40
30340,278,760,40
30342,318,760,40
30344,358,760,40
30346,398,760,39
30347,437,760,40
30348,477,760,40
30349,517,760,40
30350,557,760,40
30351,597,760,40
30352,637,760,40
30353,677,760,39
30354,716,760,40
30355,756,760,40
30356,796,760,39
30357,835,760,39
30358,874,760,40
30359,914,760,40
30360,954,760,39
30361,993,760,40
30362,1033,760,39
30363,1072,760,40
30364,1112,760,39
30365,1151,760,40
30366,1191,760,40
30367,1231,760,40
30368,1271,760,40
30369,1311,760,40
30370,1351,760,40
30372,1391,760,39
30373,1430,760,40
30374,1470,760,39
30375,1509,760,39
30376,1548,760,40
30377,1588,760,39
30378,1627,760,39
30379,1666,760,40
30380,1706,760,40
30381,1746,760,40
30382,1786,760,39
30383,1825,760,40
30384,1865,760,40
30385,1905,760,40
30386,1945,760,39
30388,0,0,40
30389,40,0,40
30390,80,0,40
30391,120,0,39
30393,159,0,39
30394,198,0,38
30395,236,0,40
30396,276,0,42
30397,318,0,39
30398,357,0,40
30399,397,0,40
30400,437,0,39
30401,476,0,40
30402,516,0,40
30403,556,0,40
30404,596,0,39
30405,635,0,39
30406,674,0,40
30407,714,0,39
30408,753,0,39
30409,792,0,39
30410,831,0,40
30411,871,0,40
30412,911,0,40
30416,951,0,42
30417,993,0,41
30422,1034,0,41
30423,1075,0,41
30425,1116,0,44
30428,1160,0,41
30441,1201,0,41
30450,1242,0,40
30451,1282,0,40
30452,1322,0,40
30453,1362,0,40
30454,1402,0,40
30455,1442,0,40
30456,1482,0,40
30457,1522,0,40
30458,1562,0,40
30459,1602,0,39
30460,1641,0,40
30461,1681,0,39
30462,1720,0,40
30463,1760,0,39
30464,1799,0,40
30465,1839,0,40
30467,1879,0,40
30468,1919,0,40
30469,1959,0,40
30470,0,40,40
30471,40,40,39
30472,79,40,40
30473,119,40,39
30474,158,40,40
30475,198,40,40
30476,238,40,40
30477,278,40,39
30478,317,40,39
30479,356,40,40
30480,396,40,39
30481,435,40,40
30482,475,40,40
30483,515,40,40
30484,555,40,40
30485,595,40,39
30486,634,40,40
30487,674,40,39
30488,713,40,40
30489,753,40,39
30490,792,40,40
30491,832,40,39
30493,871,40,40
30494,911,40,40
30496,951,40,40
30499,991,40,40
30502,1031,40,39
30504,1070,40,39
30506,1109,40,39
30509,1148,40,39
30514,1187,40,40
30515,1227,40,39
30516,1266,40,40
30518,1306,40,40
30519,1346,40,40
30520,1386,40,39
30521,1425,40,39
30522,1464,40,39
30523,1503,40,40
30524,1543,40,40
30525,1583,40,39
30526,1622,40,40
30527,1662,40,40
30528,1702,40,39
30529,1741,40,40
30530,1781,40,40
30531,1821,40,40
30532,1861,40,39
30533,1900,40,40
30534,1940,40,40
30535,0,80,40
30536,40,80,40
30537,80,80,40
30538,120,80,40
30539,160,80,40
30540,200,80,39
30541,239,80,40
30542,279,80,40
30543,319,80,40
30544,359,80,41
30545,400,80,39
30546,439,80,39
30547,478,80,39
30548,517,80,41
30549,558,80,39
30550,597,80,40
30551,637,80,40
30552,677,80,40
30553,717,80,40
30554,757,80,40
30555,797,80,41
30556,838,80,40
30557,878,80,40
30558,918,80,39
30559,957,80,40
30560,997,80,41
30561,1038,80,41
30579,1079,80,42
30580,1121,80,41
30581,1162,80,40
30582,1202,80,39
30583,1241,80,39
30584,1280,80,40
30585,1320,80,39
30586,1359,80,39
30587,1398,80,40
30588,1438,80,41
30589,1479,80,40
30590,1519,80,40
30591,1559,80,39
30592,1598,80,39
30593,1637,80,40
30594,1677,80,42
30595,1719,80,39
30596,1758,80,39
30598,1797,80,40
30600,1837,80,40
30603,1877,80,38
30606,1915,80,39
30607,1954,80,40
30609,0,120,40
30611,40,120,39
30616,79,120,40
30618,119,120,40
30619,159,120,40
30620,199,120,40
30621,239,120,40
30622,279,120,40
30623,319,120,39
30624,358,120,40
30625,398,120,40
30626,438,120,40
30627,478,120,40
30628,518,120,40
30629,558,120,40
30630,598,120,39
30631,637,120,40
30632,677,120,39
30633,716,120,39
30634,755,120,40
30635,795,120,39
30636,834,120,40
30637,874,120,39
30638,913,120,39
30651,952,120,39
30652,991,120,39
30653,1030,120,40
30654,1070,120,39
30655,1109,120,40
30656,1149,120,40
30657,1189,120,39
30658,1228,120,39
30659,1267,120,39
30661,1306,120,40
30662,1346,120,40
30663,1386,120,40
30665,1426,120,40
30666,1466,120,40
30668,1506,120,40
30669,1546,120,40
30672,1586,120,39
30673,1625,120,39
30674,1664,120,39
30676,1703,120,40
30678,1743,120,40
30679,1783,120,39
30680,1822,120,40
30681,1862,120,39
30682,1901,120,40
30683,1941,120,40
30684,0,160,39
30685,39,160,40
30686,79,160,40
30687,119,160,40
30688,159,160,39
30689,198,160,40
30690,238,160,40
30691,278,160,40
30692,318,160,40
30694,358,160,40
30697,398,160,40
30698,438,160,40
30701,478,160,39
30702,517,160,41
30703,558,160,40
30705,598,160,39
30708,637,160,39
30709,676,160,41
30711,717,160,40
30713,757,160,41
30714,798,160,40
30715,838,160,40
30716,878,160,40
30739,918,160,39
30740,957,160,39
30741,996,160,38
30742,1034,160,42
30743,1076,160,41
30744,1117,160,38
30745,1155,160,40
30746,1195,160,39
30747,1234,160,40
30748,1274,160,39
30749,1313,160,40
30750,1353,160,40
30751,1393,160,40
30752,1433,160,40
30753,1473,160,40
30754,1513,160,39
30755,1552,160,40
30756,1592,160,39
30757,1631,160,41
30758,1672,160,40
30759,1712,160,40
30760,1752,160,40
30761,1792,160,40
30762,1832,160,40
30763,1872,160,40
30764,1912,160,39
30765,1951,160,40
30766,0,200,39
30767,39,200,40
30768,79,200,40
30769,119,200,40
30770,159,200,39
30771,198,200,41
30772,239,200,40
30773,279,200,40
30774,319,200,40
30775,359,200,39
30776,398,200,40
30777,438,200,39
30778,477,200,40
30779,517,200,39
30780,556,200,39
30781,595,200,40
30782,635,200,40
30783,675,200,40
30784,715,200,40
30785,755,200,39
30786,794,200,40
30787,834,200,40
30788,874,200,40
30789,914,200,40
30790,954,200,39
30791,993,200,40
30792,1033,200,40
30793,1073,200,39
30794,1112,200,40
30795,1152,200,40
30796,1192,200,39
30797,1231,200,39
30798,1270,200,40
30799,1310,200,40
30800,1350,200,40
30801,1390,200,40
30802,1430,200,40
30803,1470,200,40
30804,1510,200,39
30805,1549,200,39
30806,1588,200,39
30807,1627,200,40
30808,1667,200,40
30809,1707,200,40
30810,1747,200,41
30811,1788,200,40
30812,1828,200,40
30813,1868,200,39
30814,1907,200,39
30815,1946,200,40
30816,0,240,40
30817,40,240,39
30818,79,240,40
30819,119,240,39
30820,158,240,39
30821,197,240,40
30822,237,240,40
30823,277,240,40
30824,317,240,39
30825,356,240,40
30826,396,240,39
30827,435,240,38
30828,473,240,39
30829,512,240,41
30830,553,240,40
30831,593,240,39
30832,632,240,38
30833,670,240,40
30834,710,240,40
30835,750,240,39
30836,789,240,40
30837,829,240,39
30838,868,240,39
30839,907,240,40
30840,947,240,40
30841,987,240,38
30842,1025,240,39
30843,1064,240,40
30844,1104,240,41
30845,1145,240,41
30846,1186,240,39
30847,1225,240,41
30848,1266,240,39
30849,1305,240,39
30850,1344,240,38
30851,1382,240,39
30852,1421,240,39
30853,1460,240,38
30854,1498,240,40
30855,1538,240,40
30856,1578,240,41
30857,1619,240,39
30858,1658,240,38
30859,1696,240,41
30860,1737,240,39
30861,1776,240,40
30862,1816,240,35
30863,1851,240,41
30864,1892,240,36
30865,1928,240,40
30866,0,280,39
30867,39,280,38
30868,77,280,40
30869,117,280,40
30870,157,280,42
30871,199,280,41
30872,240,280,40
30873,280,280,43
30877,323,280,40
30878,363,280,42
30879,405,280,41
30880,446,280,40
30881,486,280,41
30882,527,280,41
30883,568,280,41
30884,609,280,41
30885,650,280,41
30886,691,280,40
30887,731,280,40
30888,771,280,40
30890,811,280,41
30891,852,280,40
30892,892,280,40
30893,932,280,40
30894,972,280,40
30895,1012,280,41
30896,1053,280,41
30897,1094,280,41
30898,1135,280,40
30899,1175,280,41
30900,1216,280,41
30901,1257,280,41
30902,1298,280,40
30903,1338,280,40
30904,1378,280,40
30905,1418,280,41
30906,1459,280,40
30907,1499,280,40
30908,1539,280,41
30909,1580,280,40
30911,1620,280,41
30912,1661,280,41
30913,1702,280,42
30914,1744,280,40
30915,1784,280,40
30916,1824,280,42
30917,1866,280,40
30918,1906,280,41
30919,1947,280,41
30920,1988,280,40
30921,0,320,41
30922,41,320,34
30923,75,320,40
30924,115,320,41
30925,156,320,41
30926,197,320,40
30927,237,320,42
30928,279,320,41
30929,320,320,41
30930,361,320,41
30931,402,320,41
30932,443,320,39
30933,482,320,33
30934,515,320,40
30935,555,320,41
30936,596,320,40
30937,636,320,40
30938,676,320,42
30939,718,320,42
30940,760,320,41
30941,801,320,41
30943,842,320,42
30944,884,320,41
30945,925,320,40
30946,965,320,40
30947,1005,320,41
30948,1046,320,41
30949,1087,320,45
30950,1132,320,40
30951,1172,320,42
30952,1214,320,41
30953,1255,320,37
30954,1292,320,42
30955,1334,320,41
30956,1375,320,40
30957,1415,320,40
30958,1455,320,41
30959,1496,320,40
30960,1536,320,42
30961,1578,320,42
30962,1620,320,39
30963,1659,320,40
30964,1699,320,40
30965,1739,320,41
30966,1780,320,40
30967,1820,320,41
30968,1861,320,40
30969,1901,320,40
30970,1941,320,41
30971,1982,320,41
30972,0,360,40
30973,40,360,40
30974,80,360,40
30975,120,360,42
30976,162,360,40
30977,202,360,40
30978,242,360,41
30980,283,360,42
30982,325,360,41
30983,366,360,40
30986,406,360,41
30989,447,360,39
30992,486,360,41
30993,527,360,41
30994,568,360,38
30995,606,360,40
30996,646,360,42
30997,688,360,43
30998,731,360,39
30999,770,360,42
31000,812,360,38
31001,850,360,42
31002,892,360,41
31003,933,360,40
31004,973,360,40
31005,1013,360,40
31006,1053,360,40
31007,1093,360,39
31008,1132,360,41
31009,1173,360,41
31010,1214,360,40
31011,1254,360,41
31012,1295,360,42
31013,1337,360,41
31014,1378,360,41
31015,1419,360,42
31016,1461,360,41
31017,1502,360,38
31018,1540,360,41
31019,1581,360,41
31020,1622,360,41
31021,1663,360,41
31022,1704,360,41
31023,1745,360,41
31024,1786,360,41
31025,1827,360,41
31026,1868,360,41
31027,1909,360,38
31028,1947,360,40
31029,1987,360,41
31030,0,400,39
31031,39,400,40
31032,79,400,42
31049,121,400,42
31056,163,400,39
31061,202,400,40
31062,242,400,39
31063,281,400,40
31064,321,400,40
31065,361,400,40
31066,401,400,40
31067,441,400,40
31068,481,400,40
31069,521,400,40
31070,561,400,39
31071,600,400,40
31072,640,400,40
31073,680,400,39
31074,719,400,40
31076,759,400,40
31077,799,400,39
31078,838,400,39
31079,877,400,39
31080,916,400,40
31082,956,400,39
31083,995,400,40
31084,1035,400,40
31085,1075,400,39
31086,1114,400,40
31087,1154,400,40
31088,1194,400,40
31089,1234,400,40
31091,1274,400,39
31092,1313,400,40
31093,1353,400,40
31094,1393,400,39
31095,1432,400,39
31096,1471,400,40
31097,1511,400,40
31098,1551,400,40
31100,1591,400,40
31101,1631,400,40
31103,1671,400,40
31104,1711,400,40
31105,1751,400,39
31107,1790,400,39
31110,1829,400,39
31111,1868,400,40
31112,1908,400,39
31113,1947,400,40
31114,0,440,40
31116,40,440,40
31118,80,440,41
31119,121,440,40
31121,161,440,40
31122,201,440,40
31123,241,440,39
31124,280,440,40
31125,320,440,40
31126,360,440,40
31127,400,440,40
31128,440,440,40
31129,480,440,40
31130,520,440,40
31131,560,440,40
31132,600,440,40
31133,640,440,40
31134,680,440,40
31135,720,440,39
31136,759,440,40
31137,799,440,40
31138,839,440,39
31139,878,440,40
31140,918,440,40
31141,958,440,39
31142,997,440,40
31143,1037,440,39
31144,1076,440,40
31145,1116,440,39
31146,1155,440,40
31147,1195,440,41
31161,1236,440,40
31171,1276,440,40
31172,1316,440,41
31173,1357,440,40
31174,1397,440,40
31189,1437,440,40
31190,1477,440,39
31191,1516,440,40
31192,1556,440,40
31201,1596,440,40
31202,1636,440,40
31203,1676,440,40
31206,1716,440,39
31208,1755,440,42
31220,1797,440,39
31221,1836,440,40
31223,1876,440,39
31224,1915,440,41
31225,1956,440,41
31226,0,480,41
31228,41,480,39
31229,80,480,41
31232,121,480,41
31233,162,480,39
31234,201,480,41
31235,242,480,40
31236,282,480,39
31237,321,480,40
31238,361,480,40
31239,401,480,40
31240,441,480,41
31241,482,480,41
31242,523,480,41
31244,564,480,41
31245,605,480,41
31246,646,480,41
31247,687,480,41
31248,728,480,41
31249,769,480,41
31250,810,480,41
31251,851,480,41
31252,892,480,41
31253,933,480,41
31255,974,480,46
31256,1020,480,41
31257,1061,480,42
31258,1103,480,40
31259,1143,480,43
31261,1186,480,34
31286,1220,480,40
31294,1260,480,40
31303,1300,480,41
31305,1341,480,44
31307,1385,480,34
31309,1419,480,41
31310,1460,480,38
31321,1498,480,41
31323,1539,480,40
31325,1579,480,40
31326,1619,480,40
31328,1659,480,40
31329,1699,480,41
31330,1740,480,40
31331,1780,480,40
31333,1820,480,41
31334,1861,480,40
31335,1901,480,41
31336,1942,480,41
31337,1983,480,40
31338,0,520,40
31339,40,520,40
31341,80,520,41
31342,121,520,41
31343,162,520,41
31344,203,520,40
31345,243,520,40
31346,283,520,41
31348,324,520,40
31349,364,520,41
31351,405,520,40
31353,445,520,40
31354,485,520,40
31356,525,520,40
31358,565,520,41
31359,606,520,41
31361,647,520,41
31362,688,520,40
31363,728,520,40
31365,768,520,41
31366,809,520,41
31369,850,520,40
31370,890,520,40
31371,930,520,41
31372,971,520,41
31373,1012,520,41
31374,1053,520,40
31375,1093,520,41
31376,1134,520,40
31377,1174,520,40
31378,1214,520,41
31379,1255,520,40
31380,1295,520,40
31381,1335,520,40
31382,1375,520,41
31383,1416,520,41
31384,1457,520,40
31385,1497,520,41
31386,1538,520,40
31388,1578,520,42
31391,1620,520,40
31399,1660,520,40
31400,1700,520,43
31407,1743,520,39
31409,1782,520,39
31411,1821,520,39
31412,1860,520,39
31413,1899,520,38
31414,1937,520,39
31416,1976,520,39
31417,0,560,38
31418,38,560,40
31419,78,560,41
31420,119,560,40
31421,159,560,40
31422,199,560,40
31423,239,560,40
31437,279,560,36
31441,315,560,40
31446,355,560,37
31447,392,560,42
31451,434,560,39
31454,473,560,40
31456,513,560,43
31459,556,560,41
31461,597,560,43
31472,640,560,44
31521,684,560,40
31523,724,560,40
31525,764,560,40
31596,804,560,40
31601,844,560,40
31602,884,560,40
31603,924,560,40
31605,964,560,40
31606,1004,560,39
31607,1043,560,40
31608,1083,560,40
31609,1123,560,40
31610,1163,560,40
31613,1203,560,39
31614,1242,560,40
31616,1282,560,40
31618,1322,560,40
31619,1362,560,40
31620,1402,560,40
31621,1442,560,38
31622,1480,560,40
31623,1520,560,40
31624,1560,560,40
31625,1600,560,41
31626,1641,560,40
31627,1681,560,41
31629,1722,560,40
31631,1762,560,40
31632,1802,560,40
31635,1842,560,41
31636,1883,560,40
31637,1923,560,39
31638,1962,560,39
31639,0,600,40
31641,40,600,40
31642,80,600,39
31643,119,600,40
31644,159,600,39
31646,198,600,39
31647,237,600,40
31648,277,600,40
31649,317,600,40
31650,357,600,39
31673,396,600,41
31674,437,600,40
31675,477,600,40
31676,517,600,40
31677,557,600,39
31678,596,600,38
31679,634,600,41
31680,675,600,42
31681,717,600,40
31682,757,600,36
31683,793,600,42
31684,835,600,43
31685,878,600,43
31686,921,600,42
31687,963,600,40
31688,1003,600,41
31721,1044,600,39
31724,1083,600,39
31725,1122,600,40
31727,1162,600,40
31728,1202,600,40
31730,1242,600,40
31731,1282,600,39
31732,1321,600,40
31734,1361,600,40
31735,1401,600,39
31736,1440,600,40
31737,1480,600,40
31738,1520,600,40
31739,1560,600,40
31740,1600,600,39
31747,1639,600,38
31752,1677,600,41
31757,1718,600,41
31759,1759,600,41
31760,1800,600,41
31761,1841,600,41
31762,1882,600,41
31763,1923,600,41
31764,1964,600,40
31766,0,640,40
31767,40,640,41
31768,81,640,41
31770,122,640,41
31771,163,640,41
31772,204,640,41
31773,245,640,40
31774,285,640,40
31775,325,640,41
31776,366,640,41
31778,407,640,42
31779,449,640,41
31780,490,640,41
31792,531,640,40
31793,571,640,38
31794,609,640,38
31795,647,640,38
31796,685,640,39
31797,724,640,41
31798,765,640,40
31799,805,640,39
31800,844,640,39
31801,883,640,41
31802,924,640,38
31803,962,640,37
31804,999,640,40
31805,1039,640,38
31806,1077,640,41
31807,1118,640,40
31808,1158,640,41
31809,1199,640,38
