x,y,width,height
574,1500,25,25
599,1500,25,25
624,1500,25,25
649,1500,25,25
674,1500,25,25
699,1500,25,25
724,1500,25,25
749,1500,25,25
774,1500,25,25
799,1500,26,25
825,1500,25,25
850,1500,25,25
875,1500,26,25
901,1500,25,25
926,1500,25,25
951,1500,25,25
976,1500,25,25
1001,1500,25,25
1026,1500,25,25
1051,1500,25,25
1076,1500,25,25
1101,1500,25,25
1126,1500,25,25
1151,1500,25,25
1176,1500,24,25
1200,1500,25,25
1225,1500,25,25
0,1525,25,25
25,1525,25,25
50,1525,25,25
75,1525,25,25
100,1525,25,25
125,1525,25,25
150,1525,25,25
175,1525,25,25
200,1525,25,25
225,1525,25,25
250,1525,25,25
275,1525,25,25
300,1525,26,25
326,1525,24,25
350,1525,26,25
376,1525,25,25
401,1525,24,25
425,1525,25,25
450,1525,25,25
475,1525,25,25
500,1525,25,25
525,1525,25,25
550,1525,25,25
575,1525,25,25
600,1525,25,25
625,1525,25,25
650,1525,25,25
675,1525,25,25
700,1525,24,25
724,1525,25,25
749,1525,25,25
774,1525,25,25
799,1525,25,25
824,1525,25,25
849,1525,25,25
874,1525,26,25
900,1525,25,25
925,1525,25,25
950,1525,25,25
975,1525,25,25
1000,1525,25,25
1025,1525,25,25
1050,1525,25,25
1075,1525,25,25
1100,1525,25,25
1125,1525,25,25
1150,1525,25,25
1175,1525,25,25
1200,1525,25,25
1225,1525,25,25
0,1550,25,25
25,1550,25,25
50,1550,25,25
75,1550,25,25
100,1550,25,25
125,1550,26,25
151,1550,25,25
176,1550,25,25
201,1550,25,25
226,1550,25,25
251,1550,25,25
276,1550,25,25
301,1550,25,25
326,1550,26,25
352,1550,25,25
377,1550,25,25
402,1550,25,25
427,1550,25,25
452,1550,25,25
477,1550,25,25
502,1550,25,25
527,1550,25,25
552,1550,25,25
577,1550,25,25
602,1550,25,25
627,1550,25,25
652,1550,25,25
677,1550,25,25
702,1550,25,25
727,1550,25,25
752,1550,25,25
777,1550,25,25
802,1550,25,25
827,1550,25,25
852,1550,25,25
877,1550,25,25
902,1550,25,25
927,1550,25,25
952,1550,25,25
977,1550,25,25
1002,1550,25,25
1027,1550,25,25
1052,1550,25,25
1077,1550,25,25
1102,1550,25,25
1127,1550,25,25
1152,1550,25,25
1177,1550,25,25
1202,1550,25,25
1227,1550,25,25
0,1575,25,25
25,1575,25,25
50,1575,25,25
75,1575,25,25
100,1575,25,25
125,1575,25,25
150,1575,25,25
175,1575,26,25
201,1575,25,25
226,1575,25,25
251,1575,25,25
276,1575,25,25
301,1575,25,25
326,1575,25,25
351,1575,25,25
376,1575,25,25
401,1575,25,25
426,1575,25,25
451,1575,25,25
476,1575,25,25
501,1575,25,25
526,1575,25,25
551,1575,25,25
576,1575,25,25
601,1575,25,25
626,1575,26,25
652,1575,25,25
677,1575,25,25
702,1575,24,25
726,1575,26,25
752,1575,26,25
778,1575,25,25
803,1575,25,25
828,1575,25,25
853,1575,25,25
878,1575,25,25
903,1575,24,25
927,1575,25,25
952,1575,25,25
977,1575,25,25
1002,1575,25,25
1027,1575,24,25
1051,1575,25,25
1076,1575,26,25
1102,1575,25,25
1127,1575,24,25
1151,1575,25,25
1176,1575,25,25
1201,1575,24,25
1225,1575,25,25
0,1600,25,25
25,1600,24,25
49,1600,25,25
74,1600,25,25
99,1600,25,25
124,1600,25,25
149,1600,25,25
174,1600,26,25
200,1600,26,25
226,1600,26,25
252,1600,25,25
277,1600,25,25
302,1600,25,25
327,1600,25,25
352,1600,25,25
377,1600,25,25
402,1600,25,25
427,1600,26,25
453,1600,26,25
479,1600,25,25
504,1600,25,25
529,1600,26,25
555,1600,25,25
580,1600,25,25
605,1600,25,25
630,1600,25,25
655,1600,25,25
680,1600,25,25
705,1600,25,25
730,1600,25,25
755,1600,25,25
780,1600,26,25
806,1600,25,25
831,1600,25,25
856,1600,25,25
881,1600,25,25
906,1600,25,25
931,1600,25,25
956,1600,25,25
981,1600,25,25
1006,1600,24,25
1030,1600,25,25
1055,1600,25,25
1080,1600,25,25
1105,1600,24,25
1129,1600,25,25
1154,1600,26,25
1180,1600,25,25
1205,1600,25,25
1230,1600,25,25
0,1625,25,25
25,1625,25,25
50,1625,25,25
75,1625,25,25
100,1625,25,25
125,1625,25,25
150,1625,25,25
175,1625,27,25
202,1625,23,25
225,1625,26,25
251,1625,25,25
276,1625,25,25
301,1625,25,25
326,1625,26,25
352,1625,25,25
377,1625,25,25
402,1625,26,25
428,1625,25,25
453,1625,25,25
478,1625,25,25
503,1625,26,25
529,1625,25,25
554,1625,25,25
579,1625,25,25
604,1625,25,25
629,1625,25,25
654,1625,24,25
678,1625,24,25
702,1625,27,25
729,1625,26,25
755,1625,25,25
780,1625,25,25
805,1625,24,25
829,1625,25,25
854,1625,25,25
879,1625,25,25
904,1625,25,25
929,1625,25,25
954,1625,25,25
979,1625,25,25
1004,1625,26,25
1030,1625,25,25
1055,1625,25,25
1080,1625,25,25
1105,1625,26,25
1131,1625,25,25
1156,1625,25,25
1181,1625,25,25
1206,1625,25,25
1231,1625,25,25
0,1650,25,25
25,1650,24,25
49,1650,25,25
74,1650,25,25
99,1650,25,25
124,1650,25,25
149,1650,25,25
174,1650,25,25
199,1650,25,25
224,1650,25,25
249,1650,25,25
274,1650,25,25
299,1650,26,25
325,1650,25,25
350,1650,25,25
375,1650,25,25
400,1650,25,25
425,1650,25,25
450,1650,25,25
475,1650,25,25
500,1650,25,25
525,1650,25,25
550,1650,25,25
575,1650,25,25
600,1650,25,25
625,1650,25,25
650,1650,25,25
675,1650,25,25
700,1650,26,25
726,1650,26,25
752,1650,25,25
777,1650,25,25
802,1650,25,25
827,1650,25,25
852,1650,25,25
877,1650,25,25
902,1650,25,25
927,1650,25,25
952,1650,25,25
977,1650,25,25
1002,1650,25,25
1027,1650,25,25
1052,1650,25,25
1077,1650,25,25
1102,1650,25,25
1127,1650,25,25
1152,1650,25,25
1177,1650,24,25
1201,1650,25,25
1226,1650,24,25
0,1675,24,25
24,1675,24,25
48,1675,23,25
71,1675,24,25
95,1675,25,25
120,1675,25,25
145,1675,25,25
170,1675,24,25
194,1675,25,25
219,1675,24,25
243,1675,25,25
268,1675,26,25
294,1675,25,25
319,1675,24,25
343,1675,25,25
368,1675,25,25
393,1675,25,25
418,1675,24,25
442,1675,25,25
467,1675,25,25
492,1675,25,25
517,1675,25,25
542,1675,25,25
567,1675,25,25
592,1675,25,25
617,1675,25,25
642,1675,25,25
667,1675,24,25
691,1675,25,25
716,1675,25,25
741,1675,25,25
766,1675,25,25
791,1675,25,25
816,1675,25,25
841,1675,25,25
866,1675,25,25
891,1675,27,25
918,1675,25,25
943,1675,25,25
968,1675,25,25
993,1675,25,25
1018,1675,25,25
1043,1675,25,25
1068,1675,25,25
1093,1675,25,25
1118,1675,25,25
1143,1675,25,25
1168,1675,25,25
1193,1675,26,25
1219,1675,25,25
0,1700,25,25
25,1700,25,25
50,1700,24,25
74,1700,25,25
99,1700,24,25
123,1700,25,25
148,1700,25,25
173,1700,25,25
198,1700,24,25
222,1700,23,25
245,1700,25,25
270,1700,25,25
295,1700,25,25
320,1700,25,25
345,1700,25,25
370,1700,25,25
395,1700,25,25
420,1700,25,25
445,1700,25,25
470,1700,25,25
495,1700,25,25
520,1700,25,25
545,1700,25,25
570,1700,25,25
595,1700,26,25
621,1700,25,25
646,1700,24,25
670,1700,26,25
696,1700,25,25
721,1700,25,25
746,1700,25,25
771,1700,25,25
796,1700,25,25
821,1700,24,25
845,1700,24,25
869,1700,25,25
894,1700,25,25
919,1700,24,25
943,1700,24,25
967,1700,25,25
992,1700,25,25
1017,1700,25,25
1042,1700,25,25
1067,1700,25,25
1092,1700,25,25
1117,1700,25,25
1142,1700,25,25
1167,1700,23,25
1190,1700,25,25
1215,1700,25,25
0,1725,25,25
25,1725,24,25
49,1725,25,25
74,1725,25,25
99,1725,24,25
123,1725,24,25
147,1725,25,25
172,1725,25,25
197,1725,25,25
222,1725,26,25
248,1725,25,25
273,1725,25,25
298,1725,25,25
323,1725,27,25
350,1725,25,25
375,1725,25,25
400,1725,24,25
424,1725,25,25
449,1725,25,25
474,1725,25,25
499,1725,25,25
524,1725,25,25
549,1725,27,25
576,1725,25,25
601,1725,26,25
627,1725,25,25
652,1725,25,25
677,1725,24,25
701,1725,26,25
727,1725,25,25
752,1725,25,25
777,1725,25,25
802,1725,25,25
827,1725,24,25
851,1725,25,25
876,1725,24,25
900,1725,24,25
924,1725,25,25
949,1725,25,25
974,1725,25,25
999,1725,26,25
1025,1725,25,25
1050,1725,25,25
1075,1725,25,25
1100,1725,26,25
1126,1725,25,25
1151,1725,25,25
1176,1725,25,25
1201,1725,22,25
1223,1725,25,25
0,1750,25,25
25,1750,25,25
50,1750,25,25
75,1750,25,25
100,1750,25,25
125,1750,25,25
150,1750,25,25
175,1750,25,25
200,1750,26,25
226,1750,25,25
251,1750,25,25
276,1750,25,25
301,1750,26,25
327,1750,25,25
352,1750,25,25
377,1750,25,25
402,1750,25,25
427,1750,25,25
452,1750,25,25
477,1750,25,25
502,1750,25,25
527,1750,25,25
552,1750,25,25
577,1750,26,25
603,1750,25,25
628,1750,24,25
652,1750,23,25
675,1750,25,25
700,1750,26,25
726,1750,24,25
750,1750,24,25
774,1750,25,25
799,1750,23,25
822,1750,23,25
845,1750,24,25
869,1750,25,25
894,1750,25,25
919,1750,25,25
944,1750,25,25
969,1750,26,25
995,1750,25,25
1020,1750,24,25
1044,1750,25,25
1069,1750,25,25
1094,1750,26,25
1120,1750,27,25
1147,1750,27,25
1174,1750,26,25
1200,1750,23,25
1223,1750,26,25
0,1775,24,25
24,1775,23,25
47,1775,23,25
70,1775,24,25
94,1775,27,25
121,1775,24,25
145,1775,23,25
168,1775,25,25
193,1775,27,25
220,1775,23,25
243,1775,25,25
268,1775,25,25
293,1775,24,25
317,1775,25,25
342,1775,25,25
367,1775,25,25
392,1775,25,25
417,1775,25,25
442,1775,25,25
467,1775,25,25
492,1775,25,25
517,1775,25,25
542,1775,24,25
566,1775,25,25
591,1775,25,25
616,1775,25,25
641,1775,25,25
666,1775,25,25
691,1775,25,25
716,1775,25,25
741,1775,25,25
766,1775,24,25
790,1775,25,25
815,1775,21,25
836,1775,25,25
861,1775,25,25
886,1775,25,25
911,1775,25,25
936,1775,25,25
961,1775,25,25
986,1775,25,25
1011,1775,25,25
1036,1775,25,25
1061,1775,25,25
1086,1775,25,25
1111,1775,25,25
1136,1775,24,25
1160,1775,25,25
1185,1775,25,25
1210,1775,25,25
0,1800,24,25
24,1800,23,25
47,1800,23,25
70,1800,25,25
95,1800,25,25
120,1800,24,25
144,1800,25,25
169,1800,24,25
193,1800,24,25
217,1800,25,25
242,1800,25,25
267,1800,25,25
292,1800,25,25
317,1800,25,25
342,1800,25,25
367,1800,25,25
392,1800,25,25
417,1800,25,25
442,1800,24,25
466,1800,25,25
491,1800,25,25
516,1800,24,25
540,1800,25,25
565,1800,24,25
589,1800,25,25
614,1800,25,25
639,1800,25,25
664,1800,25,25
689,1800,24,25
713,1800,25,25
738,1800,24,25
762,1800,24,25
786,1800,24,25
810,1800,25,25
835,1800,25,25
860,1800,25,25
885,1800,25,25
910,1800,25,25
935,1800,24,25
959,1800,24,25
983,1800,24,25
1007,1800,25,25
1032,1800,25,25
1057,1800,25,25
1082,1800,24,25
1106,1800,25,25
1131,1800,24,25
1155,1800,24,25
1179,1800,25,25
1204,1800,25,25
0,1825,24,25
24,1825,25,25
49,1825,24,25
73,1825,24,25
97,1825,25,25
122,1825,24,25
146,1825,24,25
170,1825,25,25
195,1825,24,25
219,1825,25,25
244,1825,24,25
268,1825,24,25
292,1825,25,25
317,1825,25,25
342,1825,25,25
367,1825,25,25
392,1825,24,25
416,1825,25,25
441,1825,25,25
466,1825,25,25
491,1825,25,25
516,1825,25,25
541,1825,25,25
566,1825,25,25
591,1825,25,25
616,1825,25,25
641,1825,25,25
666,1825,25,25
691,1825,24,25
715,1825,24,25
739,1825,24,25
763,1825,25,25
788,1825,24,25
812,1825,25,25
837,1825,25,25
862,1825,24,25
886,1825,25,25
911,1825,25,25
936,1825,25,25
961,1825,24,25
985,1825,24,25
1009,1825,24,25
1033,1825,25,25
1058,1825,25,25
1083,1825,24,25
1107,1825,25,25
1132,1825,25,25
1157,1825,25,25
1182,1825,25,25
1207,1825,24,25
0,1850,25,25
25,1850,25,25
50,1850,24,25
74,1850,25,25
99,1850,25,25
124,1850,25,25
149,1850,25,25
174,1850,25,25
199,1850,24,25
223,1850,25,25
248,1850,25,25
273,1850,25,25
298,1850,25,25
323,1850,24,25
347,1850,25,25
372,1850,25,25
397,1850,22,25
419,1850,25,25
444,1850,26,25
470,1850,25,25
495,1850,25,25
520,1850,24,25
544,1850,25,25
569,1850,24,25
593,1850,24,25
617,1850,25,25
642,1850,27,25
669,1850,29,25
698,1850,23,25
721,1850,25,25
746,1850,25,25
771,1850,25,25
796,1850,25,25
821,1850,25,25
846,1850,23,25
869,1850,25,25
894,1850,29,25
923,1850,25,25
948,1850,26,25
974,1850,26,25
1000,1850,24,25
1024,1850,24,25
1048,1850,27,25
1075,1850,23,25
1098,1850,25,25
1123,1850,24,25
1147,1850,28,25
1175,1850,28,25
1203,1850,23,25
1226,1850,24,25
0,1875,24,25
24,1875,24,25
48,1875,24,25
72,1875,25,25
97,1875,25,25
122,1875,26,25
148,1875,25,25
173,1875,24,25
197,1875,25,25
222,1875,25,25
247,1875,25,25
272,1875,25,25
297,1875,25,25
322,1875,25,25
347,1875,25,25
372,1875,25,25
397,1875,25,25
422,1875,25,25
447,1875,25,25
472,1875,24,25
496,1875,24,25
520,1875,24,25
544,1875,25,25
569,1875,24,25
593,1875,25,25
618,1875,25,25
643,1875,25,25
668,1875,25,25
693,1875,25,25
718,1875,25,25
743,1875,25,25
768,1875,25,25
793,1875,25,25
818,1875,25,25
843,1875,25,25
868,1875,25,25
893,1875,24,25
917,1875,25,25
942,1875,24,25
966,1875,25,25
991,1875,25,25
1016,1875,24,25
1040,1875,25,25
1065,1875,24,25
1089,1875,25,25
1114,1875,25,25
1139,1875,25,25
1164,1875,25,25
1189,1875,24,25
1213,1875,25,25
0,1900,24,25
24,1900,25,25
49,1900,25,25
74,1900,25,25
99,1900,25,25
124,1900,27,25
151,1900,25,25
176,1900,25,25
201,1900,25,25
226,1900,24,25
250,1900,25,25
275,1900,25,25
300,1900,25,25
325,1900,25,25
350,1900,25,25
375,1900,25,25
400,1900,25,25
425,1900,26,25
451,1900,24,25
475,1900,25,25
500,1900,25,25
525,1900,25,25
550,1900,25,25
575,1900,25,25
600,1900,25,25
625,1900,25,25
650,1900,25,25
675,1900,25,25
700,1900,25,25
725,1900,25,25
750,1900,24,25
774,1900,24,25
798,1900,25,25
823,1900,25,25
848,1900,25,25
873,1900,25,25
898,1900,24,25
922,1900,25,25
947,1900,25,25
972,1900,25,25
997,1900,25,25
1022,1900,25,25
1047,1900,25,25
1072,1900,25,25
1097,1900,25,25
1122,1900,26,25
1148,1900,25,25
1173,1900,24,25
1197,1900,25,25
1222,1900,25,25
0,1925,25,25
25,1925,24,25
49,1925,25,25
74,1925,25,25
99,1925,24,25
123,1925,25,25
148,1925,25,25
173,1925,25,25
198,1925,25,25
223,1925,24,25
247,1925,24,25
271,1925,25,25
296,1925,25,25
321,1925,25,25
346,1925,25,25
371,1925,25,25
396,1925,25,25
421,1925,25,25
446,1925,24,25
470,1925,24,25
494,1925,25,25
519,1925,25,25
544,1925,25,25
569,1925,25,25
594,1925,25,25
619,1925,25,25
644,1925,24,25
668,1925,24,25
692,1925,25,25
717,1925,25,25
742,1925,25,25
767,1925,25,25
792,1925,25,25
817,1925,24,25
841,1925,24,25
865,1925,25,25
890,1925,26,25
916,1925,24,25
940,1925,25,25
965,1925,25,25
990,1925,23,25
1013,1925,26,25
1039,1925,25,25
1064,1925,25,25
1089,1925,25,25
1114,1925,25,25
1139,1925,25,25
1164,1925,25,25
1189,1925,25,25
1214,1925,25,25
0,1950,25,25
25,1950,25,25
50,1950,25,25
75,1950,24,25
99,1950,25,25
124,1950,25,25
149,1950,25,25
174,1950,25,25
199,1950,25,25
224,1950,25,25
249,1950,24,25
273,1950,24,25
297,1950,25,25
322,1950,24,25
346,1950,25,25
371,1950,25,25
396,1950,25,25
421,1950,25,25
446,1950,25,25
471,1950,25,25
496,1950,25,25
521,1950,30,25
551,1950,24,25
575,1950,25,25
600,1950,23,25
623,1950,24,25
647,1950,25,25
672,1950,24,25
696,1950,23,25
719,1950,26,25
745,1950,22,25
767,1950,24,25
791,1950,24,25
815,1950,24,25
839,1950,25,25
864,1950,26,25
890,1950,26,25
916,1950,22,25
938,1950,27,25
965,1950,25,25
990,1950,25,25
1015,1950,24,25
1039,1950,26,25
1065,1950,25,25
1090,1950,24,25
1114,1950,25,25
1139,1950,23,25
1162,1950,26,25
1188,1950,25,25
1213,1950,25,25
0,1975,26,25
26,1975,26,25
52,1975,25,25
77,1975,25,25
102,1975,25,25
127,1975,25,25
152,1975,25,25
177,1975,26,25
203,1975,25,25
228,1975,25,25
253,1975,24,25
277,1975,24,25
301,1975,25,25
326,1975,27,25
353,1975,25,25
378,1975,24,25
402,1975,27,25
429,1975,25,25
454,1975,25,25
479,1975,23,25
502,1975,25,25
527,1975,23,25
550,1975,26,25
576,1975,26,25
602,1975,24,25
626,1975,26,25
652,1975,26,25
678,1975,25,25
703,1975,25,25
728,1975,25,25
753,1975,20,25
773,1975,25,25
798,1975,25,25
823,1975,25,25
848,1975,25,25
873,1975,25,25
898,1975,25,25
923,1975,25,25
948,1975,25,25
973,1975,25,25
998,1975,25,25
1023,1975,25,25
1048,1975,25,25
1073,1975,25,25
1098,1975,25,25
1123,1975,25,25
1148,1975,25,25
1173,1975,25,25
1198,1975,25,25
1223,1975,25,25
0,2000,25,25
25,2000,24,25
49,2000,25,25
74,2000,25,25
99,2000,24,25
123,2000,25,25
148,2000,25,25
173,2000,25,25
198,2000,25,25
223,2000,25,25
248,2000,25,25
273,2000,24,25
297,2000,25,25
322,2000,25,25
347,2000,24,25
371,2000,25,25
396,2000,25,25
421,2000,25,25
446,2000,25,25
471,2000,25,25
496,2000,25,25
521,2000,25,25
546,2000,26,25
572,2000,25,25
597,2000,25,25
622,2000,25,25
647,2000,25,25
672,2000,25,25
697,2000,25,25
722,2000,24,25
746,2000,25,25
771,2000,25,25
796,2000,25,25
821,2000,25,25
846,2000,25,25
871,2000,25,25
896,2000,24,25
920,2000,25,25
945,2000,25,25
970,2000,25,25
995,2000,25,25
1020,2000,24,25
1044,2000,25,25
1069,2000,25,25
1094,2000,25,25
1119,2000,24,25
1143,2000,24,25
1167,2000,25,25
1192,2000,25,25
1217,2000,25,25
0,2025,25,25
25,2025,25,25
50,2025,25,25
75,2025,25,25
100,2025,25,25
125,2025,25,25
150,2025,25,25
175,2025,24,25
199,2025,25,25
224,2025,25,25
249,2025,25,25
274,2025,25,25
299,2025,25,25
324,2025,25,25
349,2025,25,25
374,2025,25,25
399,2025,25,25
424,2025,24,25
448,2025,25,25
473,2025,25,25
498,2025,25,25
523,2025,25,25
548,2025,25,25
573,2025,24,25
597,2025,24,25
621,2025,22,25
643,2025,25,25
668,2025,25,25
693,2025,24,25
717,2025,25,25
742,2025,25,25
767,2025,25,25
792,2025,25,25
817,2025,22,25
839,2025,24,25
863,2025,25,25
888,2025,24,25
912,2025,25,25
937,2025,25,25
962,2025,25,25
987,2025,25,25
1012,2025,25,25
1037,2025,24,25
1061,2025,25,25
1086,2025,24,25
1110,2025,25,25
1135,2025,25,25
1160,2025,25,25
1185,2025,25,25
1210,2025,25,25
0,2050,25,25
25,2050,25,25
50,2050,25,25
75,2050,24,25
99,2050,25,25
124,2050,25,25
149,2050,24,25
173,2050,25,25
198,2050,24,25
222,2050,24,25
246,2050,24,25
270,2050,25,25
295,2050,24,25
319,2050,25,25
344,2050,25,25
369,2050,25,25
394,2050,24,25
418,2050,25,25
443,2050,25,25
468,2050,24,25
492,2050,25,25
517,2050,23,25
540,2050,23,25
563,2050,25,25
588,2050,25,25
613,2050,24,25
637,2050,23,25
660,2050,26,25
686,2050,25,25
711,2050,24,25
735,2050,26,25
761,2050,24,25
785,2050,25,25
810,2050,25,25
835,2050,24,25
859,2050,25,25
884,2050,27,25
911,2050,25,25
936,2050,25,25
961,2050,25,25
986,2050,24,25
1010,2050,25,25
1035,2050,25,25
1060,2050,26,25
1086,2050,24,25
1110,2050,28,25
1138,2050,25,25
1163,2050,25,25
1188,2050,26,25
1214,2050,27,25
0,2075,25,25
25,2075,23,25
48,2075,25,25
73,2075,22,25
95,2075,25,25
120,2075,51,25
171,2075,25,25
196,2075,54,25
250,2075,25,25
275,2075,26,25
301,2075,25,25
326,2075,26,25
352,2075,25,25
377,2075,25,25
402,2075,24,25
426,2075,26,25
452,2075,25,25
477,2075,24,25
501,2075,25,25
526,2075,25,25
551,2075,24,25
575,2075,25,25
600,2075,25,25
625,2075,25,25
650,2075,26,25
676,2075,22,25
698,2075,25,25
723,2075,25,25
748,2075,24,25
772,2075,25,25
797,2075,25,25
822,2075,25,25
847,2075,25,25
872,2075,24,25
896,2075,25,25
921,2075,25,25
946,2075,25,25
971,2075,25,25
996,2075,25,25
1021,2075,25,25
1046,2075,25,25
1071,2075,25,25
1096,2075,25,25
1121,2075,25,25
1146,2075,24,25
1170,2075,25,25
1195,2075,25,25
1220,2075,25,25
1245,2075,25,25
1270,2075,25,25
0,2100,25,25
25,2100,25,25
50,2100,25,25
75,2100,25,25
100,2100,25,25
125,2100,25,25
150,2100,25,25
175,2100,24,25
199,2100,25,25
224,2100,24,25
248,2100,25,25
273,2100,25,25
298,2100,25,25
323,2100,25,25
348,2100,25,25
373,2100,24,25
397,2100,25,25
422,2100,26,25
448,2100,25,25
473,2100,25,25
498,2100,25,25
523,2100,25,25
548,2100,25,25
573,2100,25,25
598,2100,25,25
623,2100,25,25
648,2100,25,25
673,2100,25,25
698,2100,25,25
723,2100,21,25
744,2100,24,25
768,2100,25,25
793,2100,25,25
818,2100,25,25
843,2100,25,25
868,2100,25,25
893,2100,25,25
918,2100,25,25
943,2100,25,25
968,2100,25,25
993,2100,24,25
1017,2100,25,25
1042,2100,26,25
1068,2100,24,25
1092,2100,27,25
1119,2100,25,25
1144,2100,24,25
1168,2100,25,25
1193,2100,25,25
1218,2100,25,25
0,2125,25,25
25,2125,25,25
50,2125,25,25
75,2125,25,25
100,2125,25,25
125,2125,25,25
150,2125,25,25
175,2125,26,25
201,2125,25,25
226,2125,25,25
251,2125,25,25
276,2125,25,25
301,2125,25,25
326,2125,25,25
351,2125,25,25
376,2125,25,25
401,2125,25,25
426,2125,25,25
451,2125,25,25
476,2125,25,25
501,2125,25,25
526,2125,25,25
551,2125,25,25
576,2125,25,25
