id,title,date_earliest,date_latest,duration,production_period_name,production_country,production_region,production_minting_place,nominal,currency
18226082,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226083,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226084,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226085,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226086,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226087,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226088,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226089,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226090,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226091,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226092,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/6 Taler, Taler
18226093,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Sachsen-Anhalt,Magdeburg,1/6 Taler, Taler
18226094,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Sachsen-Anhalt,Magdeburg,1/6 Taler, Taler
18226095,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Sachsen-Anhalt,Magdeburg,1/6 Taler, Taler
18226096,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Sachsen-Anhalt,Magdeburg,1/6 Taler, Taler
18226097,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Sachsen-Anhalt,Magdeburg,1/6 Taler, Taler
18226098,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226099,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226100,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226101,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226102,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226103,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226104,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226105,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226106,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226107,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226108,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226109,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226110,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226111,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226112,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226113,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226114,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226115,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226116,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226117,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226118,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226119,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226120,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226121,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226122,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226123,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226128,Perinthos,189,211,22,Römische Kaiserzeit,Türkei,Thrakien,Perinthos (Herakleia),,
18226129,Diocletianus,245,313,68,Römische Spätantike,Italien,Italia,Rom,Argenteus,Argenteus
18226130,Diocletianus,245,313,68,Römische Spätantike,Italien,Italia,Rom,Argenteus,Argenteus
18226131,Diocletianus,245,313,68,Römische Spätantike,Deutschland,Gallia,Trier,Argenteus,Argenteus
18226132,Perinthos,203,222,19,Römische Kaiserzeit,Türkei,Thrakien,Perinthos (Herakleia),,
18226133,Athen,-550,-520,30,Archaik,Griechenland,Attika,Athen,Didrachme,Didrachme
18226134,Perinthos,225,244,19,Römische Kaiserzeit,Türkei,Thrakien,Perinthos (Herakleia),,
18226135,Diocletianus,245,313,68,Römische Spätantike,Italien,Italia,Rom,Argenteus,Argenteus
18226136,Diocletianus,245,313,68,Römische Spätantike,Italien,Italia,Rom,Argenteus,Argenteus
18226139,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226140,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226141,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226142,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226143,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226144,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226145,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226146,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226147,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226148,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226149,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226150,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226151,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226152,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226153,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226154,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226155,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226156,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226157,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226158,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226159,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226160,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Sachsen-Anhalt,Magdeburg,1/12 Taler, Taler
18226165,Diocletianus,245,313,68,Römische Spätantike,Italien,Italia,Rom,Argenteus,Argenteus
18226166,Diocletianus,245,313,68,Römische Spätantike,Deutschland,Gallia,Trier?,Argenteus,Argenteus
18226168,Diocletianus,245,313,68,Römische Spätantike,Deutschland,Gallia,Trier?,Argenteus,Argenteus
18226170,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/12 Taler, Taler
18226171,Preußen: Friedrich II.,1712,1786,74,Rokoko,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1/12 Taler, Taler
18226174,Diocletianus,245,313,68,Römische Spätantike,Tunesien,Africa,Karthago,Argenteus,Argenteus
18226175,"Deutsches Reich: Heinrich IV., Duisburg",1050,1106,56,Hochmittelalter,Deutschland,Rheinland,Duisburg,Denar (MA),Denar (MA)
18226176,Diocletianus,245,313,68,Römische Spätantike,Italien,Italia,Rom,Argenteus,Argenteus
18226177,Diocletianus,245,313,68,Römische Spätantike,Kroatien,Pannonien,Siscia (Sisak),Argenteus,Argenteus
18226178,Diocletianus,245,313,68,Römische Spätantike,Türkei,Pontos,Nikomedia (Izmit),Argenteus,Argenteus
18226179,Diocletianus,245,313,68,Römische Spätantike,Türkei,Pontos,Nikomedia (Izmit),Argenteus,Argenteus
18226180,Diocletianus,245,313,68,Römische Spätantike,Italien,Italia,Rom,Argenteus,Argenteus
18226182,Diocletianus,245,313,68,Römische Spätantike,Deutschland,Gallia,Trier,Argenteus,Argenteus
18226183,Diocletianus,245,313,68,Römische Spätantike,Italien,Italia,Rom,Argenteus,Argenteus
18226184,Athen,-594,-562,32,Archaik,Griechenland,Attika,Athen,Drachme,Drachme
18226185,Diocletianus,245,313,68,Römische Spätantike,Italien,Italia,Rom,Argenteus,Argenteus
18226188,Lindos,-450,-407,43,Archaik,Griechenland,Karische Inseln,Lindos,Obol (ANT),Obol (ANT)
18226189,Gela,-415,-410,5,Klassik,Italien,Sizilien,Gela,Tetras,Tetras
18226195,"Jähnig, Andreas A: Deutsche Gesellschaft für Medaillenkunst",1951,2007,56,Moderne seit 1900,Deutschland,Brandenburg,Berlin,,
18226197,"Jähnig, Andreas A.: Flucht und Vertreibung 1945-1995",1951,1995,44,Moderne seit 1900,Deutschland,Brandenburg,Berlin,,
18226198,"Jähnig, Andreas A.: Metamorphose der Zerstörung",1951,1995,44,Moderne seit 1900,Deutschland,Brandenburg,Berlin,,
18226200,"Jähnig, Andreas A.: Ehrenmedaille des Münzkabinetts",1951,2006,55,Moderne seit 1900,Deutschland,Brandenburg,Berlin,,
18226201,"Jähnig, Andreas A.: Ehrenmedaille des Münzkabinetts",1951,2006,55,Moderne seit 1900,Deutschland,Brandenburg,Berlin,,
18226203,Himera,-455,-440,15,Klassik,Italien,Sizilien,Himera,Tetradrachme,Tetradrachme
18226205,Himera,-455,-440,15,Klassik,Italien,Sizilien,Himera,Tetradrachme,Tetradrachme
18226206,Himera,-455,-440,15,Klassik,Italien,Sizilien,Himera,Tetradrachme,Tetradrachme
18226207,Himera,-440,-425,15,Klassik,Italien,Sizilien,Himera,Tetradrachme,Tetradrachme
18226209,Himera,-440,-425,15,Klassik,Italien,Sizilien,Himera,Tetradrachme,Tetradrachme
18226210,Himera,-450,-420,30,Klassik,Italien,Sizilien,Himera,Tetradrachme,Tetradrachme
18226211,Himera,-450,-420,30,Klassik,Italien,Sizilien,Himera,Tetradrachme,Tetradrachme
18226212,Himera,-440,-409,31,Klassik,Italien,Sizilien,Himera,Tetradrachme,Tetradrachme
18226213,Himera,-440,-409,31,Klassik,Italien,Sizilien,Himera,Tetradrachme,Tetradrachme
18226223,Motya,-410,-397,13,Klassik,Italien,Sizilien,Motya,Tetras,Tetras
18226228,Motya,-410,-397,13,Klassik,Italien,Sizilien,Motya,Hexas,Hexas
18226232,Messana,-407,-396,11,Klassik,Italien,Sizilien,Messana-Messina,,
18226234,Leontinoi,-405,-402,3,Klassik,Italien,Sizilien,Leontinoi,Tetras,Tetras
18226239,Himera,-415,-390,25,Klassik,Italien,Sizilien,Himera,1/2 Litra (Hemilitra), Litra (Hemilitra)
18226247,Athen,-550,-520,30,Archaik,Griechenland,Attika,Athen,Obol (ANT),Obol (ANT)
18226265,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226269,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226270,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226271,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226274,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226275,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226276,Athen,-550,-520,30,Archaik,Griechenland,Attika,Athen,1/2 Obol (Hemiobol), Obol (Hemiobol)
18226277,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226280,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226281,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226283,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226286,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226288,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226289,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226290,Nero,37,68,31,Römische Kaiserzeit,Italien,Italia,Rom,Sesterz,Sesterz
18226291,Athen,-550,-520,30,Archaik,Griechenland,Attika,Athen,Didrachme,Didrachme
18226305,Korkyra (Korfu),-530,-510,20,Archaik,Griechenland,Inseln vor Epirus,Korkyra (Korfu),Stater,Stater
18226307,Korkyra (Korfu),-460,-450,10,Klassik,Griechenland,Inseln vor Epirus,Korkyra (Korfu),Stater,Stater
18226309,Korkyra (Korfu),-460,-380,80,Klassik,Griechenland,Inseln vor Epirus,Korkyra (Korfu),Stater,Stater
18226310,Korkyra (Korfu),-380,-360,20,Klassik,Griechenland,Inseln vor Epirus,Korkyra (Korfu),Stater,Stater
18226311,Korkyra (Korfu),-360,-350,10,Klassik,Griechenland,Inseln vor Epirus,Korkyra (Korfu),Stater,Stater
18226312,Korkyra (Korfu),-500,-450,50,Archaik,Griechenland,Inseln vor Epirus,Korkyra (Korfu),3 Obole (Triobol), Obole (Triobol)
18226313,Korkyra (Korfu),-500,-450,50,Archaik,Griechenland,Inseln vor Epirus,Korkyra (Korfu),3 Obole (Triobol), Obole (Triobol)
18226314,Seleukiden: Seleukos II.,-265,-226,39,Hellenismus,Syrische Arabische Republik,Syria,,Drachme,Drachme
18226315,Madytos,-350,-300,50,Klassik,Türkei,Thrakien,Madytos,,
18226316,Madytos,-350,-300,50,Klassik,Türkei,Thrakien,Madytos,,
18226317,Madytos,-350,-300,50,Klassik,Türkei,Thrakien,Madytos,,
18226318,Metapont,-400,-380,20,Klassik,Italien,Lukanien,Metapont,Obol (ANT),Obol (ANT)
18226319,Poseidonia,-420,-390,30,Klassik,Italien,Lukanien,Poseidonia-Paestum,,
18226320,Thurioi,-415,-410,5,Klassik,Italien,Lukanien,Thurioi,,
18226321,Thurioi,-443,-400,43,Klassik,Italien,Lukanien,Thurioi,Didrachme,Didrachme
18226322,Thurioi,-443,-400,43,Klassik,Italien,Lukanien,Thurioi,Didrachme,Didrachme
18226324,Akragas,-406,-406,0,Klassik,Italien,Sizilien,Akragas,1/2 Litra (Hemilitra), Litra (Hemilitra)
18226325,Athen,-520,-518,2,Archaik,Griechenland,Attika,Athen,Tetradrachme,Tetradrachme
18226327,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/6 Taler, Taler
18226328,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/6 Taler, Taler
18226330,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/6 Taler, Taler
18226331,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/6 Taler, Taler
18226332,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/6 Taler, Taler
18226334,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/6 Taler, Taler
18226336,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/6 Taler, Taler
18226338,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/6 Taler, Taler
18226339,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/6 Taler, Taler
18226340,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/6 Taler, Taler
18226341,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Friesland,Aurich,1/6 Taler, Taler
18226342,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Sachsen-Anhalt,Magdeburg,1/6 Taler, Taler
18226344,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Pommern,Stettin (Szczecin),1/6 Taler, Taler
18226346,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226347,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226348,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226349,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226350,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226351,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226352,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226353,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226354,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226355,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226356,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226357,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226359,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226360,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226362,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226363,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226365,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226366,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,1/12 Taler, Taler
18226368,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226369,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226371,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226372,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226373,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226374,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226375,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226376,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226377,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226378,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Schlesien,Breslau (Wrocław),1/12 Taler, Taler
18226387,Magnentius,301,353,52,Römische Spätantike,Frankreich,Gallia,Lyon,Aes 2,Aes 
18226388,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/12 Taler, Taler
18226389,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/12 Taler, Taler
18226390,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/12 Taler, Taler
18226391,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/12 Taler, Taler
18226392,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/12 Taler, Taler
18226393,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/12 Taler, Taler
18226394,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Nordrhein-Westfalen,Kleve,1/12 Taler, Taler
18226395,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Sachsen-Anhalt,Magdeburg,1/12 Taler, Taler
18226396,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Pommern,Stettin (Szczecin),1/12 Taler, Taler
18226397,Preußen: Friedrich II.,1712,1786,74,Rokoko,Polen,Pommern,Stettin (Szczecin),1/12 Taler, Taler
18226398,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,Taler, Taler
18226399,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,Taler, Taler
18226400,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,Taler, Taler
18226401,Preußen: Friedrich II.,1712,1786,74,Rokoko,Deutschland,Brandenburg,Berlin,Taler, Taler
