id,title,date_earliest,date_latest,production_country,production_region,production_minting_place,x,y,width,height
20766,Nero,37,68,Italien,Italia,Rom,1073,1457,31,31
20767,Nero,37,68,Italien,Italia,Rom,1104,1457,31,31
20768,Nero,37,68,Italien,Italia,Rom,1135,1457,30,31
20769,Nero,37,68,Italien,Italia,Rom,1165,1457,30,31
20770,Nero,37,68,Italien,Italia,Rom,1195,1457,32,31
20771,Nero,37,68,Italien,Italia,Rom,1227,1457,32,31
20772,Nero: Nachahmung,37,68,,,,1259,1457,33,31
20777,Hanau-Münzenberg: Stempelabschlag,1576,1612,Deutschland,Hanau-Münzenberg,Hanau,1292,1457,31,31
20820,Sinope,188,217,Türkei,Paphlagonien,Sinope,1323,1457,30,31
20821,Sinope,189,211,Türkei,Paphlagonien,Sinope,1353,1457,31,31
20824,Apameia (Myrleia),146,211,Türkei,Bithynien,Apameia (Myrleia),1384,1457,30,31
20826,Apameia (Myrleia),170,217,Türkei,Bithynien,Apameia (Myrleia),1414,1457,31,31
20833,Apameia (Myrleia),188,217,Türkei,Bithynien,Apameia (Myrleia),1445,1457,30,31
20847,Nero,37,68,Italien,Italia,Rom,1475,1457,31,31
20848,Nero,37,68,Italien,Italia,Rom,1506,1457,31,31
20849,Nero,37,68,Italien,Italia,Rom,1537,1457,31,31
20850,Nero,37,68,Italien,Italia,Rom,0,1488,31,31
20851,Nero,37,68,Italien,Italia,Rom,31,1488,31,31
20852,Nero,37,68,Frankreich,Gallia,Lyon,62,1488,31,31
20853,Nero,37,68,Frankreich,Gallia,Lyon,93,1488,31,31
20854,Nero,37,68,Frankreich,Gallia,Lyon,124,1488,30,31
20856,Nero,37,68,Frankreich,Gallia,Lyon,154,1488,31,31
20857,Nero,37,68,Frankreich,Gallia,Lyon,185,1488,30,31
20858,Nero,37,68,Frankreich,Gallia,Lyon,215,1488,31,31
20859,Populonia,-211,-211,Italien,Etrurien,Populonia,246,1488,31,31
20860,Nero,37,68,Frankreich,Gallia,Lyon,277,1488,31,31
20861,Nero,37,68,Italien,Italia,Rom,308,1488,31,31
20862,Nero,37,68,Italien,Italia,Rom,339,1488,31,31
20863,Nero,37,68,Frankreich,Gallia,Lyon,370,1488,31,31
20864,Etrurien,-300,-200,Italien,Etrurien,,401,1488,31,31
20865,Nero,37,68,Frankreich,Gallia,Lyon,432,1488,31,31
20866,Nero,37,68,Frankreich,Gallia,Lyon,463,1488,31,31
20867,Nero,37,68,Frankreich,Gallia,Lyon,494,1488,31,31
20868,Nero,37,68,Frankreich,Gallia,Lyon,525,1488,31,31
20869,Nero,37,68,Italien,Italia,Rom,556,1488,30,31
20870,Nero,37,68,Frankreich,Gallia,Lyon,586,1488,31,31
20871,Nero,37,68,Italien,Italia,Rom,617,1488,31,31
20872,Nero,37,68,Frankreich,Gallia,Lyon,648,1488,31,31
20873,Nero,37,68,Frankreich,Gallia,Lyon,679,1488,31,31
20874,Nero,37,68,Frankreich,Gallia,Lyon,710,1488,31,31
20875,Nero,37,68,Frankreich,Gallia,Lyon,741,1488,31,31
20876,Nero,37,68,Frankreich,Gallia,Lyon,772,1488,31,31
20877,Nero,37,68,Italien,Italia,Rom,803,1488,31,31
20881,Nero,37,68,Italien,Italia,Rom,834,1488,31,31
20882,Nero,37,68,Italien,Italia,Rom,865,1488,31,31
20883,Nero,37,68,Italien,Italia,Rom,896,1488,31,31
20888,Nero,37,68,Italien,Italia,Rom,927,1488,32,31
20889,Nero,37,68,Frankreich,Gallia,Lyon,959,1488,31,31
20890,Nero,37,68,Frankreich,Gallia,Lyon,990,1488,30,31
20891,Nero,37,68,Frankreich,Gallia,Lyon,1020,1488,31,31
20892,Nero,37,68,Italien,Italia,Rom,1051,1488,31,31
20893,Nero,37,68,Italien,Italia,Rom,1082,1488,31,31
20894,Nero,37,68,Italien,Italia,Rom,1113,1488,31,31
20895,Nero,37,68,Italien,Italia,Rom,1144,1488,31,31
20896,Nero,37,68,Italien,Italia,Rom,1175,1488,31,31
20897,Nero,37,68,Italien,Italia,Rom,1206,1488,31,31
20898,Nero,37,68,Italien,Italia,Rom,1237,1488,31,31
20899,Nero,37,68,Italien,Italia,Rom,1268,1488,30,31
20904,Nero,37,68,Frankreich,Gallia,Lyon,1298,1488,31,31
20905,Nero,37,68,Frankreich,Gallia,Lyon,1329,1488,31,31
20909,Nero,37,68,Italien,Italia,Rom,1360,1488,31,31
20910,Nero,37,68,Italien,Italia,Rom,1391,1488,32,31
20933,Röm. Republik: Laterens,-83,-83,Italien,Italia,Rom,1423,1488,32,31
20966,Philippus I.,204,249,Italien,Italia,Rom,1455,1488,32,31
20967,Philippus I.,204,249,Italien,Italia,Rom,1487,1488,30,31
21007,Brandenburg: Otto I.,1124,1184,Deutschland,Brandenburg,Brandenburg an der Havel,1517,1488,31,31
21009,Österreich: Steiermark,1232,1278,Österreich,Steiermark,Graz,0,1519,31,31
21019,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),31,1519,31,31
21020,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),62,1519,31,31
21021,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),93,1519,31,31
21022,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),124,1519,31,31
21023,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),155,1519,31,31
21024,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),186,1519,31,31
21025,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),217,1519,31,31
21026,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),248,1519,31,31
21027,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),279,1519,30,31
21028,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),309,1519,30,31
21029,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),339,1519,31,31
21030,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),370,1519,31,31
21031,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),401,1519,31,31
21032,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),432,1519,31,31
21033,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),463,1519,31,31
21034,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),494,1519,31,31
21035,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),525,1519,31,31
21036,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),556,1519,30,31
21037,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),586,1519,31,31
21038,Kirchenstaat: Innocenz XI.,1611,1689,Vatikan,,Rom,617,1519,31,31
21039,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),648,1519,31,31
21040,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),679,1519,30,31
21041,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),709,1519,31,31
21047,Nero,37,68,Italien,Italia,Rom,740,1519,31,31
21048,Nero,37,68,Italien,Italia,Rom,771,1519,32,31
21049,Nero,37,68,Italien,Italia,Rom,803,1519,32,31
21050,Nero,37,68,Italien,Italia,Rom,835,1519,31,31
21052,Nero,37,68,Italien,Italia,Rom,866,1519,31,31
21053,Lysimacheia,-309,-200,Türkei,Thrakien,Lysimacheia,897,1519,31,31
21054,Nero,37,68,Italien,Italia,Rom,928,1519,31,31
21118,Nero,37,68,Italien,Italia,Rom,959,1519,31,31
21119,Nero,37,68,Italien,Italia,Rom,990,1519,31,31
21120,Nero,37,68,Italien,Italia,Rom,1021,1519,31,31
21121,Nero,37,68,Italien,Italia,Rom,1052,1519,32,31
21122,Nero,37,68,Italien,Italia,Rom,1084,1519,32,31
21123,Nero,37,68,Italien,Italia,Rom,1116,1519,31,31
21124,Nero,37,68,Italien,Italia,Rom,1147,1519,31,31
21125,Nero,37,68,Frankreich,Gallia,Lyon,1178,1519,30,31
21127,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1208,1519,31,31
21128,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1239,1519,31,31
21129,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1270,1519,30,31
21130,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1300,1519,31,31
21131,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1331,1519,30,31
21132,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),1361,1519,30,31
21133,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1391,1519,31,31
21134,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1422,1519,31,31
21135,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1453,1519,31,31
21136,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,1484,1519,31,31
21137,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,1515,1519,31,31
21138,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,0,1550,30,31
21139,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,30,1550,31,31
21140,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,61,1550,31,31
21141,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),92,1550,31,31
21142,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),123,1550,30,31
21143,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,153,1550,30,31
21144,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,183,1550,30,31
21145,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,213,1550,30,31
21146,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,243,1550,31,31
21147,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,274,1550,31,31
21148,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,305,1550,31,31
21149,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,336,1550,31,31
21150,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,367,1550,31,31
21151,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,398,1550,31,31
21152,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,429,1550,31,31
21153,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,460,1550,30,31
21154,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,490,1550,31,31
21155,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),521,1550,31,31
21156,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),552,1550,31,31
21157,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),583,1550,31,31
21158,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),614,1550,31,31
21159,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),645,1550,31,31
21160,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),676,1550,31,31
21161,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,707,1550,31,31
21162,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,738,1550,31,31
21163,Priene,-50,-30,Türkei,Ionien,Priene,769,1550,32,31
21164,Nikopolis,121,180,Griechenland,Epiros,Nikopolis in Epirus,801,1550,31,31
21168,Pergamon,161,192,Türkei,Mysien,Pergamon,832,1550,32,31
21218,Syrakus,-425,-420,Italien,Sizilien,Syrakus,864,1550,31,31
21238,Syrakus,-425,-420,Italien,Sizilien,Syrakus,895,1550,29,31
21239,Syrakus,-425,-420,Italien,Sizilien,Syrakus,924,1550,31,31
21244,Syrakus,-425,-420,Italien,Sizilien,Syrakus,955,1550,27,31
21249,Syrakus,-425,-420,Italien,Sizilien,Syrakus,982,1550,30,31
21302,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1012,1550,34,31
21306,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1046,1550,28,31
21308,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1074,1550,31,31
21313,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1105,1550,29,31
21319,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1134,1550,30,31
21321,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1164,1550,31,31
21327,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1195,1550,30,31
21330,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1225,1550,29,31
21336,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1254,1550,29,31
21340,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1283,1550,32,31
21342,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1315,1550,31,31
21344,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1346,1550,30,31
21353,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1376,1550,29,31
21359,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1405,1550,29,31
21360,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1434,1550,30,31
21361,Syrakus,-425,-420,Italien,Sizilien,Syrakus,1464,1550,31,31
21362,Syrakus,-420,-410,Italien,Sizilien,Syrakus,1495,1550,32,31
21363,Syrakus,-420,-410,Italien,Sizilien,Syrakus,0,1581,29,31
21364,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,29,1581,31,31
21365,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,60,1581,31,31
21366,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,91,1581,31,31
21367,Preußen: Friedrich II.,1712,1786,Deutschland,Friesland,Aurich,122,1581,31,31
21368,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),153,1581,31,31
21369,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),184,1581,31,31
21370,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),215,1581,31,31
21371,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),246,1581,31,31
21372,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),277,1581,31,31
21373,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),308,1581,31,31
21374,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),339,1581,31,31
21375,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),370,1581,31,31
21376,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),401,1581,31,31
21377,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),432,1581,31,31
21378,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),463,1581,31,31
21379,Syrakus,-420,-410,Italien,Sizilien,Syrakus,494,1581,31,31
21380,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),525,1581,31,31
21381,Syrakus,-420,-410,Italien,Sizilien,Syrakus,556,1581,31,31
21382,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),587,1581,31,31
21383,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,618,1581,31,31
21384,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,649,1581,31,31
21385,Syrakus,-420,-410,Italien,Sizilien,Syrakus,680,1581,31,31
21386,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,711,1581,31,31
21387,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,742,1581,31,31
21388,Syrakus,-420,-410,Italien,Sizilien,Syrakus,773,1581,29,31
21389,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,802,1581,30,31
21390,Syrakus,-420,-410,Italien,Sizilien,Syrakus,832,1581,31,31
21391,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,863,1581,31,31
21392,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,894,1581,31,31
21393,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,925,1581,30,31
21394,Syrakus,-420,-410,Italien,Sizilien,Syrakus,955,1581,30,31
21395,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,985,1581,31,31
21396,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,1016,1581,31,31
21397,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,1047,1581,30,31
21398,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,1077,1581,31,31
21399,Preußen: Friedrich II.,1712,1786,Deutschland,Brandenburg,Berlin,1108,1581,31,31
21400,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),1139,1581,31,31
21401,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),1170,1581,31,31
21402,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),1201,1581,31,31
21403,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),1232,1581,30,31
21404,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),1262,1581,31,31
21405,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),1293,1581,30,31
21413,Alexandria: Antoninus Pius,86,161,Ägypten,Ägypten,Alexandria,1323,1581,31,31
21415,Vespasianus,9,79,Italien,Italia,Rom,1354,1581,32,31
21418,Vespasianus,9,79,Italien,Italia,Rom,1386,1581,33,31
21422,Vespasianus,9,79,Italien,Italia,Rom,1419,1581,30,31
21427,Vespasianus,9,79,Italien,Italia,Rom,1449,1581,31,31
21430,Vespasianus,9,79,Italien,Italia,Rom,1480,1581,33,31
21433,Vespasianus,9,79,Italien,Italia,Rom,1513,1581,30,31
21437,Vespasianus,9,79,Italien,Italia,Rom,0,1612,31,31
21448,Vespasianus,9,79,Italien,Italia,Rom,31,1612,33,31
21451,Vespasianus,9,79,Frankreich,Gallia,Lyon,64,1612,30,31
21455,Vespasianus,9,79,Frankreich,Gallia,Lyon,94,1612,31,31
21460,Vespasianus,9,79,Spanien,Hispania,,125,1612,33,31
21467,Vespasianus,9,79,Spanien,Hispania,,158,1612,30,31
21471,Vespasianus,9,79,Italien,Italia,Rom,188,1612,30,31
21499,Magnentius,301,353,Frankreich,Gallia,Lyon,218,1612,33,31
21511,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),251,1612,30,31
21512,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),281,1612,31,31
21513,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),312,1612,31,31
21514,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,343,1612,31,31
21515,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,374,1612,31,31
21516,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,405,1612,31,31
21517,Preußen: Friedrich II.,1712,1786,Deutschland,Friesland,Aurich,436,1612,31,31
21518,Preußen: Friedrich II.,1712,1786,Deutschland,Friesland,Aurich,467,1612,31,31
21519,Preußen: Friedrich II.,1712,1786,Deutschland,Friesland,Aurich,498,1612,31,31
21520,Preußen: Friedrich II.,1712,1786,Deutschland,Friesland,Aurich,529,1612,31,31
21521,Preußen: Friedrich II.,1712,1786,Deutschland,Nordrhein-Westfalen,Kleve,560,1612,31,31
21522,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),591,1612,31,31
21523,Preußen: Friedrich II.,1712,1786,Polen,Schlesien,Breslau (Wrocław),622,1612,30,31
21524,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),652,1612,31,31
21525,Vespasianus,9,79,Türkei,Asia,Ephesos,683,1612,34,31
21526,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),717,1612,31,31
21527,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),748,1612,31,31
21528,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),779,1612,31,31
21529,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),810,1612,31,31
21530,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),841,1612,31,31
21531,Vespasianus,9,79,Türkei,Asia,Ephesos,872,1612,33,31
21532,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),905,1612,30,31
21533,Vespasianus,9,79,Italien,Italia,Rom,935,1612,30,31
21534,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),965,1612,31,31
21535,Preußen: Friedrich II.,1712,1786,Russische Föderation,Ostpreußen,Königsberg (Kaliningrad),996,1612,31,31
21536,Vespasianus,9,79,Italien,Italia,Rom,1027,1612,32,31
21537,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1059,1612,31,31
21538,Vespasianus,9,79,Italien,Italia,Rom,1090,1612,30,31
21539,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1120,1612,31,31
21540,Vespasianus,9,79,Italien,Italia,Rom,1151,1612,31,31
21541,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1182,1612,31,31
21542,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1213,1612,31,31
21543,Preußen: Friedrich II.,1712,1786,Deutschland,Sachsen-Anhalt,Magdeburg,1244,1612,31,31
21544,Vespasianus,9,79,Italien,Italia,Rom,1275,1612,31,31
21545,Vespasianus,9,79,Italien,Italia,Rom,1306,1612,32,31
21546,Vespasianus,9,79,Italien,Italia,Rom,1338,1612,30,31
21547,Vespasianus,9,79,Italien,Italia,Rom,1368,1612,32,31
21548,Vespasianus,9,79,Italien,Italia,Rom,1400,1612,31,31
21639,Nero,37,68,Italien,Italia,Rom,1431,1612,31,31
21640,Nero,37,68,Italien,Italia,Rom,1462,1612,31,31
21642,Nero,37,68,Italien,Italia,Rom,1493,1612,31,31
21644,Nero,37,68,Frankreich,Gallia,Lyon,1524,1612,31,31
21646,Nero,37,68,Frankreich,Gallia,Lyon,0,1643,31,31
21647,Nero,37,68,Frankreich,Gallia,Lyon,31,1643,31,31
21648,Nero,37,68,Frankreich,Gallia,Lyon,62,1643,31,31
21657,Nero,37,68,Italien,Italia,Rom,93,1643,30,31
21659,Vespasianus,9,79,Italien,Italia,Rom,123,1643,31,31
21660,Vespasianus,9,79,Italien,Italia,Rom,154,1643,30,31
21662,Nero,37,68,Italien,Italia,Rom,184,1643,32,31
21663,Vespasianus,9,79,Italien,Italia,Rom,216,1643,32,31
21665,Vespasianus,9,79,Italien,Italia,Rom,248,1643,32,31
21666,Nero,37,68,Italien,Italia,Rom,280,1643,30,31
21667,Vespasianus,9,79,Türkei,Asia,Ephesos?,310,1643,32,31
21671,Vespasianus,9,79,Italien,Italia,Rom,342,1643,30,31
21672,Vespasianus,9,79,Italien,Italia,Rom,372,1643,31,31
21674,Vespasianus,9,79,Italien,Italia,Rom,403,1643,31,31
