id,last_name,first_name,date_earliest,date_latest
ae093d8c7c,,Petillius Capitolinus,,
9061ee0c3d,,"Erchanbald (965-999), Bischof von Straßburg",,
8734243de7,,Octavia,39,62
4f90630d65,,Claudia Antonia,30,65
88b5dc2776,,Messalina,,48
0e78f11f1f,,"Ludwig II. der Strenge (1253-1294), Herzog von Bayern und Pfalzgraf bei Rhein",,
b2bc46fec4,Johannes (Hans),Schörbrot,,
e3fe6fef1b,,"Franz (1602-1620), bis 1618 Bischof von Cammin und ab 1618 Herzog von Pommern-Stettin",1577,1620
a70e4cefce,,Hieronymos (2),,
1238da3b77,,"Yazīd II. ibn ʿAbd al-Malik (101-105 AH/720-724), Kalif",,724
f46af92a44,,Ari... (2),,
f3f2cedcfd,,Nei... (1),,
fd7d6bbe98,,So...,,
c6d56a02df,Saiman,Miah,,
585354d7db,,Damon,,
bfadb4056a,,Matrikon,,
1e275fdc14,,Kleo... (1),,
6526903408,,"Sylvius II. Friedrich (1664/1672-1697), Herzog von Württemberg-Oels",1651,1697
51669568ee,Samuel,Pfahler,,
8fc075ada4,,"Christian Ulrich I. (1669-1704), zunächst Herzog von Württemberg-Bernstadt, seit 1697 Herzog von Württemberg-Oels",1652,1704
fcd8a6ed10,Lukas,Laurentius,,
680d3a74a8,Heinrich Gottlieb Erdmann,Goetze,1794,1864
3b24ad69e8,,Athanaion,,
9d66f4d8bd,,Herakle...,,
70fd62cb94,,Phanion,,
08ab5e286e,,Nanni...,,
c6a0e1943a,,Hekatodoros,,
f41de808f9,,Phokritos,,
b9a1ce0b84,,Asopios,,
226f5f967f,Maarten Theodoor,Brouwer,,
7d239cd07c,Hubert,Larivière,,
01e5c80f52,Romain,Coenen,,
cc65d03feb,Guido,Veroi,,
e4706c9d85,,"Albert II. (seit 2005), Fürst von Monaco",1958,
9be12a9754,,"Charlène (seit 2011), Fürstin von Monaco",1978,
341a2a9636,Yves,Sampo,,
6c6bd35360,Helmut,Andexlinger,1973,
d7446c0442,,Dioskouri(des),,
8a1860540e,,Pytho...,,
fa61b7e40e,,Archembrotos,,
5fc6a9f787,,Athe...,,
790a7b60c0,,Anth...,,
3cc88957d5,,Eup... (2),,
8dccc5ce1b,,Her...,,
d28b6c9eca,,Ka...,,
dcb963b6fe,,Met...,,
e7dc23182e,,Pl...,,
fa6d388b54,,Molpo...,,
34db7622e0,,Quintus Paquius Rufus,,
0af6fde239,,Athenes,,
384496c226,,Brabeus,,
abff64909b,,Deonys,,
93db743b7b,,Deonys (2),,
cd9295ce1d,,Metrodotos,,
40575ac810,Stephan,Schwartz,,
720ddafaf9,,"Nikola I. (1860-1916), Fürst, seit 1910 König von Montenegro",1841,1921
e83b9a4b5f,,"Maximilian Heinrich von Bayern (1650-1688), Herzog von Bayern, Erzbischof und Kurfürst von Köln, Bischof von Hildesheim und Lüttich",1621,1688
4d6e76cc92,Lea,Ahlborn,,
b4de2cf250,,"Oskar II. (1872-1907), König von Schweden, bis 1905 auch von Norwegen",1829,1907
23b005962b,Emil,Brusewitz,,
9737979241,Apollon,Grasgov,,
889a10aab5,,Skopelianos Zeuxidos,,
ea9e76c24b,Vasilis,Sampatakos,,
af64d95792,,Aelius Pontikos (1),,
10ae078ea1,,Aelius Severos,,
1e5a2c431a,,Metrophon,,
d9030063ee,,Posideios,,
a16a6df5c1,,Pythodoros (2),,
7349adb735,,Demosthenes,,
68ae02d477,,Aelia Herais,,
d26f2cb5b2,,Gaius Sallius Aristainetos,,
6505227a92,,Titus Aelius Kapitolinos,,
a37507d656,,A. Pompeius Vopiscus,,
0327504e4b,,Gaius Iulius Commodus Orfitianus,,
4a35138a2c,,"Adolf Friedrich III. (1708-1752), Herzog zu Mecklenburg-Strelitz",1686,1752
6704780f28,,Marcus Aurelius Fronto,,
a54cc942d0,,Sphodria(s),,
41ba7c3d1c,,Matris,,
4f821415f2,,Antipatros,,
abda9b2aba,,Aurelius Tatianos,,
61e2a99475,,Aelia Festa,,
a171d76361,,Aemilius Severos,,
b6ff6187f8,,Iulia Severa,,
3f10cd9eff,,Aurelia Alypiane,,
9ef35bb1c1,,Marcus Aurelius Domitianos,,
b81c7780d1,,P. Alexandra,,
9828bd2eed,,Marcus Aurelius Dionysos,,
372223f640,Emma,Noble,,
eccd681562,,Swyrling (Sperling),,
298f502b3b,,"Francesco Dandolo (1329-1339), Doge von Venedig",,1339
72ab8cf183,Hennig,Ilders,,
9e0ea0c1c2,,"Julius Franz (1666-1689), Herzog von Sachsen-Lauenburg",1641,1689
4e3926a72a,Jacob Jansz. de,Jonge,,
e9d38f4118,,Ptolemaios VI. Philometor,,-145
785fb49959,Caesar,Rodney,1728,1784
d02aabebfc,William,Cousins,,
9623a6d223,Stephan,Küsel,,
72b85f242f,,"Johann Kasimir (1618-1660), Fürst von Anhalt-Dessau",1596,1660
87a8783606,Dietrich,Hagen,,
e8c2c9f28d,Simon,Voigt,,
62928d5d70,,"Albrecht Friedrich (1617-1641), Graf von Barby und Mühlingen",1597,1641
ff7d5af9ef,,"Justus Günther (1617-1651), Graf von Barby",1598,1651
c001598be8,Heinrich,Oppermann,,
43938eecea,Matthias,Weber,,
49158af547,,"Johann Friedrich von Schleswig-Holstein-Gottorf (1596-1634), Erzbischof von Bremen, ab 1607 Bischof von Lübeck und ab 1631 von Verden",1579,1634
80eb48bbaf,Simon,Timpe,,
3bb5c39cdd,,"Philipp Sigismund von Braunschweig-Wolfenbüttel (1586-1623), Fürstbischof von Verden und ab 1591 auch Osnabrück",1568,1623
2754c2ec6b,Jonas,Georgens,,
26e89d7952,,"Friedrich August (1747-1793), Fürst von Anhalt-Zerbst",1734,1793
f12944a5b8,,Lucius Cornelius Balbus (2),,
b31112c6a9,,"Rusudan (1222-1245), Königin",1194,1245
2ce00529e7,,Gaius Aquinus Mela,,
6a4d144a09,,P. Baebius Pollio,,
68e85d5241,,Gaius Luci... P. filius,,
eb0f12b969,,Q. Varius Hiberus,,
bf1ee6a305,,Lucius Bennius,,
247b3e5517,,Gaius Helvius Pollio,,
2f4b234af7,,Gaius Var. Ruf.,,
2aafff6c40,,Sextus Iul. Pol.,,
33c3559999,,Antiadas,,
0cefef5af8,,Gnaeus Atellius,,
be8e993a0e,,Marcus Postum. Albinus,,
020ad9dfd1,,Lucius Porc. Capit.,,
dd47532fa5,,"Ptolemaios (23-40 n. Chr.), König von Mauretanien",,40
7d92446265,,Gaius Laetilius Apalus,,
d48b7833bf,,Marcus Quinctius,,
77c5a88709,,Q. Aelius,,
b07af3ed76,,Compostus,,
ebde97a2f7,,Marullus,,
f9cd771e91,Christophe,Beaux,,
1209bd4983,,"Christian (1639-1672), Herzog von Brieg, ab 1653 von Wohlau und Ohlau, ab 1664 auch von Liegnitz",1618,1672
2f0a1ceb5d,,"Georg III. (1639-1664), Herzog von Brieg, ab 1663 auch von Liegnitz",1611,1664
8c6ad1bf8f,,"Ludwig IV. (1639-1663), Herzog von Brieg, ab 1653 auch von Liegnitz",1616,1663
944554a71d,Christian,Pfahler,,
6ee5e96b86,Elias,Weiss,,
947d82eb9f,,Gnaeus Domitius Calvinus,,
2d5421ecec,Yat-Sen,Sun,1866,1925
707410e114,Yuan-Hung,Li,1864,1928
cf3add964b,,Gaius Valerius,,
86cdaa3d8f,,Lucius Granius,,
1e43e4fa6c,,Gaius Mar. Cap.,,
e6eb460f97,,Q. Ursus,,
e2aadc8864,,Marcus Plaet. Tran.,,
9c461379a8,,Lucius Baebius (Priscus),,
b3e4ee749a,,P. Antestius,,
acd29b07cc,,Gaius Mar.,,
9392308f84,,Marcus Val.,,
507157c05c,,Gaius Ful. Rutil.,,
a360230f2a,,Marcus Lic. Capel.,,
1c21dd64b3,,Lucius Valentinus,,
6f35a16494,,Lucius Novus,,
e4e943ea30,,Gaius Sempronius Barba,,
015eea6f17,,Q. Baeb. Flavus,,
4d818098e4,,P. Salpa,,
668f75834a,,Marcus Fulvius,,
a37ae42bfa,,Gaius Balbus,,
fce17aae15,,Lucius Porcius,,
ce21fcfe79,,Lucius Sura,,
c1e4b8e4fe,,Lucius Nep...,,
715eb4df02,,Gaius Otacilius,,
78c464e03b,,Lucius Calpurnius,,
701509e128,,Sextus Niger,,
d677ccca4c,,Lucius Pompeius Bucco,,
c8a89efd97,,Lucius Cornelius Front.,,
b87ef3a26e,,Anti...,,
fd580ce5e8,,Arte...,,
b75a95e076,,Deo...,,
7f7e566ff1,,Herak...,,
c6d9c8042a,,Herok...,,
782c6732a6,,(H)ia...,,
1e620dae00,,Mega...,,
fd1ac386cf,,Pag...,,
d4f04ad96d,,Smordos,,
717a9b59a3,,Sym...,,
41c52b4caa,,Tele...,,
29fe68e62b,,Ant...,,
81f08f3ddc,,Hege...,,
cf35e31345,,Gnaeus Statilius Libo,,
6e6d5a9a2b,John,Mercanti,,
24e6f45334,Alfred,Maletsky,,
942b4332c4,T. James,Ferrell,,
d68bb86f7e,,"Heribert I. (1015-1036), Graf von Maine",,1036
127e0d6462,Thomas D.,Rodgers sr.,,
f0b74d9fd3,,"Richard I. (943-996), Herzog der Normandie",935,996
e626ffc9fc,,"Hugo III. von Burgund (1085-1100), Erzbischof von Besançon",,
0b64bc31b9,,"Ludwig IV. (936-954), König der Franken",920,954
0c09c541fa,,"Lothar (954-986), König der Franken",941,986
11093e6a8c,,"Ecgberht II. (765-780), König von Kent",,780
31e454bf03,,Udd,,
2cb688fd1c,,"Hadrian I. (772-795), Papst",,795
ce298a6cd9,,"Karl III., der Dicke (879-887), König der Franken, seit 879 König von Italien, seit 881 Kaiser",839,888
e1e5166717,,"Johannes VIII. (872-888), Papst",,888
d23555ee18,,"Berengar I. (888-889, 896-901, 905-924), König von Italien, ab 915 Kaiser",840,924
fbfe7b4758,,"Sihtric III. (989-1029), König von Irland",,
e04a9b401a,,"Olaf der Schatzkönig (994-1024), König von Schweden, 1000-1015 auch von Norwegen",980,1022
f11fef890b,,"Anund Jakob (1022-1050), König von Schweden",,1050
a21d7dbc6e,,"Hardeknut (1035-1042), König von Dänemark, 1035-1037/1040-1042 König von England",,1042
bc2dbea1f1,,"Magnus (1035-1047), König von Norwegen, ab 1042 auch von Dänemark",1024,1047
9a496bb966,,Iule,,
c116088039,,"Sven Estridsen (1047-1075), König von Dänemark",,1075
6a4051b8fb,,"Olaf I. Hunger (1086-1095), König von Dänemark",,1095
d718275e0d,,"Olaf I. Tryggvason (995-1000), König von Norwegen",968,1000
a9d35de895,,"Mieszko II. (1025-1034), ab 1032 Herzog und 1025-1031 König von Polen",990,1034
8bba2fda10,,"Boleslav II. der Kühne (1058-1080), Herzog von Polen, ab 1076 König von Polen",1042,
36642d596f,,"Stephan I. (997-1038), König von Ungarn",969,1038
4824aaea43,,"Salomon (1063-1074), König von Ungarn",1053,1087
6ee875299c,,Hero...,,
8224c3701f,,Ten...,,
84aba4ce42,,Blosys,,
7750a13166,,Gaius Mussius Priscus,,
c6a07cf23c,,Gaius Heius Pollio,,
4784fc0edb,,Agrippa Postumus,-12,14
50225d322e,,Cytherus,,
824039fb83,,Capito (1),,
2a3cbedea8,,Titus Fufius,,
96c1cacdc7,,Marcus Aimilius,,
4675e85163,,Aeschinus Caesaris Libertus,,
8ea8a58eb5,,Plotius Plebeius,,
6f7d084865,,Pollio (3),,
f30acdeb22,,Labeo,,
bf8e7e9f91,,Fuscus,,
0e46526cc7,,Maximus (2),,
2741effe85,,Doius,,
44a289d152,,Gaius Apronius,,
8ad968ffbf,,Phidi(ades),,
167be5ec31,,Da...,,
be25fd78bb,,Gaius Iulius Eurykles,,
1ca8753fe6,,Lysixenidas,,
503eee75dc,,"Wilhelm von Holland (1234-1256), Graf von Holland, 1247/1254-1256 König",,1256
3663be00c9,,"Bernhard III. (1229-1265), Edelherr zur Lippe",,1265
54cab848a5,,"Johann I. (1346-1389), Herzog von Lothringen",1346,1390
e37cff3e1f,,"Karl II., der Kühne, (1390-1431), Herzog von Lothringen",1364,1431
77e4aae0cb,,"Ademar von Monteil (1327-1361), Bischof von Metz",1299,1361
96bfc160fa,,"Dietrich V. von Boppard (1359-1384), bis 1365 Bischof von Worms, dann Metz",1330,1384
a937f412e6,,"Ludwig I. von Bar (1391-1430), seit 1397 Kardinal, 1419-1423,1424-1430 Administrator von Verdun, 1413-1420 Bischof von Châlons",1375,1430
610906f443,,Gaius Iulius Laco,,
8858f0362e,,"Ernst (1397-1438), Herzog von Bayern-München",1373,1438
be0461fc5d,,"Wilhelm III. (1397-1435), Herzog von Bayern-München",,1435
ef55598747,,"Heinrich XVI. (1393-1450), Herzog von Bayern-Landshut",1386,1450
5d4171d5bf,,"Eberhard III. (1392-1417), Graf von Württemberg",,1417
f279af9c91,,"Gottfried IV. Schenk von Limburg (1443-1455), Bischof von Würzburg",1404,1455
4a6bd70b35,,"Johann II. von Brun (1411-1440), Bischof von Würzburg",,1440
e14fdd2188,,"Eberhard V. (1457-1496), Graf, ab 1495 als Eberhard I. Herzog von Württemberg",1445,1496
dd7d6b960d,,"Ludwig I. (1419-1450), Graf von Württemberg",,1450
c5bde53768,,"Heinrich II. (1180-1193), Bischof von Chur",,
03f627f493,,"Heinrich III. (1220-1223), Bischof von Chur",,
75bca314cb,,"Friedrich III., der Schöne (1308-1330), Herzog von Österreich, als Friedrich I. Herzog der Steiermark, 1314-1330 Gegenkönig",1289,1330
69fdaebf86,,"Peter von Aspelt (1297-1320), bis 1305 Bischof von Basel, ab 1306 Erzbischof von Mainz",1245,1320
2e788c5237,,"Peter (1371-1394), Graf von Genf",,1394
6ab1985ffb,,"Nikolaus Schinner (1496-1499), Bischof von Sitten",1437,1510
003ff4f9b4,,"Johann (Joao) II. (1481-1495), König von Portugal",1455,1495
0a14952c6b,,"Roger II. (1105-1154), Graf von Sizilien, ab 1130 König",1095,1154
5c1e500541,,"Johann II. (1458-1479), König von Aragon, als Johann I. König von Sardinien",1398,1479
a78f8c2686,,Aulus Plautius (2),,
82f4cf08e6,,"Hajo Harlda (1433-1441), Häuptling von Jever",,
780134d7b4,,Titus Cominius Proculus,,
82d2831f68,,"Otto (1305-1311), Graf von Kleve",1278,1311
848c3da392,,"Hisam II. (366-398, 400-402 AH/976-1008, 1010-1012), Kalif in Córdoba",966,1013
3dc9d9b8b5,,"al-Qasim I. al-Ma'mun (408-414 AH/1018-1021, 1023), Emir der Hammudiden von Malaga, Kalif von Córdoba",,1035
7b70e98c7a,,"ʿAbdallah Saif ad-daula (466-483 AH/1073-1090), Emir in Granada",,
1af97d885a,,"Isḥāq bin ʿAlī bin Yūsif (541 AH/1146-1147), letzter Herrscher der Almorawiden",,1147
66281bbb2c,,"Wilhelm II. (1166-1189), König von Sizilien",1153,1189
fbbbe735a6,,"Roger III. (1130-1149), Herzog von Apulien",1118,1149
b9d3aabf4f,,"Wilhelm I. (1154-1166), König von Sizilien",1122,1166
99067b1f84,,"Roger (1156-1161), Herzog von Apulien",,1161
75b5639950,,"Tankred (1190-1194), König von Sizilien",1138,1194
2eedd85f9a,,"Konstanze II. (1276-1285), Königin von Aragon, seit 1282 auch von Sizilien",1249,1302
f47e0bcd61,,"ʿAbd ar-Raḥman I. (138-172 AH/756-788), Emir von Córdoba",731,788
790d714177,,"Jakob (James) I. (1406-1437), König von Schottland",1394,1437
ee5db90c9a,,"Jakob (James) III. (1460-1488), König von Schottland",1451,1488
f6da8f8b3c,,"Jakob (James) IV. (1488-1513), König von Schottland",1473,1513
9476d33960,,"Bolko II. (1326-1368), Herzog von Schweidnitz-Jauer",1308,1368
fba2616577,,Markus von Nürnberg,,
7fd7839f92,,"Albrecht II. (1404-1439), ab 1438 deutscher König und König von Böhmen, König von Ungarn seit 1437, als Albrecht V. seit (1404) 1411 Herzog von Österreich",1397,1439
2db861c1b2,Konrad,Rudel,,
9cbba7e904,,"Wladislaw (1434-1444), als Wladislaw III. König von Polen, seit 1440 als Wladislav I. König von Ungarn",1424,1444
2f98cafb00,,"Ladislaus V. (1453-1457), König von Ungarn und Böhmen",1440,1457
478b802f35,,Antonius de Florentia,,
3fc56d833d,,Hermokratides,,
3fbf0fcb60,Robert von,Hadeleie (Hadelie),,
bba688160c,,"Wilhelm I. (1165-1214), König von Schottland",1143,1214
49bc0cf08c,Peris,Adam,,
6a864a8902,,"Alexander III. (1249-1286), König von Schottland",1241,1286
8ed3fea24b,,Walter,,
275c43bf10,,"David II. (1329-1371), König von Schottland",1324,1371
710afcfbc7,,"Jakob (James) II. (1437-1460), König von Schottland",1430,1460
ddf5e0e9a0,,"Robert von Bedford (1218-1223), Bischof von Lismore",,
c835c619d9,David von,Enfield,,
c5e167c85c,,"Leszek Czarny (1279-1288), Herzog von Polen",1241,1288
c26b5c03c0,,"Boleslav V. (1243-1279), König von Polen",1226,1279
04fd16e084,,"Kasimir III. (1333-1370), König von Polen",1310,1370
78a5b4ffa9,,"Wladislaw II. (1386-1434), König von Polen",,1434
1351823b6a,,"Alexander (1501-1506), König von Polen, seit 1492 Großfürst von Litauen",1461,1506
110eff1297,,"Heinrich (1302-1319), Bischof von Breslau",,1319
e43c61917f,,"Béla IV. (1235-1270), König von Ungarn, als Béla III. König von Kroatien",1206,1270
f1555951ed,,"Stephan V. (1270-1272), König von Ungarn, als Stephan VI. König von Kroatien",1239,1272
8c1315a068,,"Andreas III. (1290-1301), König von Ungarn und Kroatien",1265,1301
eeea5b58f8,Augustin,Langsfelder,,
4c93b06256,Veit,Mühlstein,,
ec4adeb1b9,,"Stephan II. Kotromanic (1322-1353), Banus in Bosnien",1292,1353
1a305ee0d6,,"Stephan Dragutin (1276-1316), König von Serbien, ab 1282 Herrscher von Syrmien",1252,1316
8f335f9bc3,,"Theodor Svetoslav (1300-1322), Zar der Bulgaren",,1322
46041cffe9,,"Peter I. Muschat (1375-1391), Fürst von Moldau",,1391
e37b3f1e41,,"Wassili Dmitriewitsch (1389-1425), Großfürst von Moskau",1371,1425
1374b5d9e5,,P. Iuventius Celsus T. Aufidius Hoenius Severianus,,
aa18bd5a0c,,Maec(ius) Nepos/Nepotianus,,
42ab264559,,Marcus Antonius Zeno,,
76585e11e1,,Marcus Pullienus,,
d003bebdc9,,Lucius Ateius Fuscus,,
616736a462,,P. Dastidius,,
67bbeb368e,,Lucius Cornelius,,
694589bc5b,,Aulus Cocceius,,
80227da15f,,"Stephan II. Uroš Milutin (1282-1321), König von Raszien und Serbien",1253,1321
efff2cb877,,"Peter II. (1369-1382), König von Zypern",1357,1382
5148b5624f,,"Johannes II. Comnenus (1280-1284, 1285-1297), Kaiser von Trapezunt",,1297
552b1ea222,,Manuel II. Palaiologos (1391-1425),1350,1425
7b273f278e,,"Johannes V. Thurzó von Bethelsdorf (1506-1520), Bischof von Breslau",1466,1520
e13e74c1d2,,"Christoph I. (1475-1515), Markgraf von Baden",1453,1527
bf362ca212,,"Arnold von Egmond (1423-1465, 1471-1473), Herzog von Geldern",1410,1473
d1c99a8e8a,,"Georg III. von Limburg (1505-1522), Bischof von Bamberg",,1522
374db52f79,,"Albrecht IV. (1505-1508), Herzog von Bayern, seit 1465 Herzog von Bayern-München",1547,1508
6ce90dfe5a,Anton,Hundertpfundt,,1530
bf5d203c14,,"Gabriel von Eyb (1496-1535), Bischof von Eichstätt",1455,1535
e39c9e8adf,,"Konrad von Rietberg (1482-1508), Bischof von Osnabrück bis 1497, seitdem Administrator, ab 1497 Bischof von Münster",,1508
1a3476d45e,,"Erich II. von Braunschweig-Grubenhagen (1508-1532), Fürstbischof von Paderborn und Osnabrück, 1532 auch von Münster",1478,1532
d15e372237,,"Johann III. von der Pfalz (1507-1538), Fürstbischof von Regensburg",1488,1538
1765956ac5,,"Friedrich I. (1481-1533), Herzog von Schleswig-Holstein, seit 1523 König von Dänemark, ab 1524 auch von Norwegen",1471,1533
0ea16cfb8c,Bernhard,Beheim,,
b6586da1c8,,"Adam Wenzel (1579-1617), Herzog von Teschen",1574,1617
e8e16e9d10,Dietrich,Rund,,
0c3b5e9efd,,"Elisabeth Lucretia (1625-1653), Herzogin von Teschen",1599,1653
92210cab57,Paul,Gulden,,1593
e12cf6a65b,Christoph,Angerer,,
da7f833103,,Quintus Tullius Maximus,,
cb53d172a3,,Titus Statilius Barbarus,,
4663a7fe56,Georg Friedrich,Horn,,
bc099d399d,,"Georg Białozer (1661-1665), Erzbischof von Vilnius",,
8c159d2681,Vincenz,Gasiewski,,
b6231a5f89,,Quintus Sicinius Clarus Po(ntianus?),,
6efdc1957d,Johannes,Kanstorfer (Constorfer),,
6f581390fe,,"Andreas I. (1047-1060), König von Ungarn",1015,1060
f929238947,,"Béla II. (1131-1141), König von Ungarn, als Béla I. König von Kroatien",1110,1141
dd49460583,,"Béla III. (1172-1196), König von Ungarn, als Béla II. König von Kroatien",1148,1196
d19a77ec1a,,"Stephan Uroš IV. Dusan (1331-1355), König, seit 1345 Zar von Serbien",1308,1355
d052fd3007,,Hegesippos,,
0bca7fe71a,,Gaius Fabius Agrippinus,,
b4cd41f7f1,Hans Schierven,Knoph,,1788
08bd77d853,Johan Ephraim,Bauert,1726,1799
a37b1a6037,,"Friedrich IV. (1699-1730), König von Dänemark und Norwegen",1671,1730
d9d2bfbb1c,Henning Christopher,Meyer der Jüngere,,
0a576bc103,,"Iwan Alexander (1331-1371), Zar der Bulgaren",,1371
1100fdd1a7,,Michael Asen IV.,1322,1355
fde9da2d56,,"Iwan Stracimir (1356-1396), Zar der Bulgaren (in Widin)",1324,1398
eb2eb9f6f3,,"Reinhard II. (1369-1396), Herr von Schonvorst",,
60d8239d7f,,"Adolf II. (1394-1448), Graf, seit 1417 Herzog von Kleve, als Adolf IV. Graf von der Mark",1373,1448
e63085b2d1,,"Sophia von Gleichen (1459-1489), Äbtissin des Stiftes Essen",,1489
9a579c083e,,Pythes Pythou,,
d545a87402,,Sosthenes,,
52d39cbe47,,Dioskourides,,
66b5a292b1,,Zeuxis Philalethes,,
6bf2fec655,,Antonius Polemon Philopatris,,
dbf5aaf89b,Patrizio,Daniele,,
53b1c75863,Tarcisio Pietro Evasio,Bertone,1934,
faec0353d6,,Herodotos,,
23a7faf879,,Hippon,,
a0a420bf1a,,Mandronax (2),,
5109a165b3,,Nestis,,
ce457735ed,,Pythinnes,,
750f63bc85,,Smordos Hermokalleos,,
0c85dd063c,,Phitallos,,
121f840ebd,,Kallidamas,,
a31b58adf1,,Athenaios (2),,
f7bac07ef6,,Anaxenor,,
583f4d3fd5,,Anaxipolis,,
0daaa0e061,,Demokritos,,
df5a50669f,,Hekataios,,
b35298ecc5,,Hegesagores,,
6dbc828db9,,Polyaretos,,
6192f8ae54,,Phanaios,,
5c57e2cd85,,Orchamos (2),,
d9011ed983,,Archagores,,
e023b06595,,Dionysas (3),,
c1ec6ec1b3,,Anaxipolis (2),,
57f07ccbff,,Zenon (3),,
e34250a190,,Herophanes,,
64e09b8186,,Myrsos,,
3700609aa9,,Python,,
83d6be6387,,Telemachos,,
7428aa2921,,Athenes (3),,
44cd729d1e,,Anaxidikos,,
86158dc0b3,,Echekrates,,
3d905a2ae3,,Hiromnemon,,
1c97033b47,,Kleantides,,
909c501c69,,Molpagores (2),,
fac0545f3e,,Nymphagores,,
c496d61ff9,,Protes (4),,
ec96ec5034,,Protes (5),,
eea50da4b0,,Philaios,,
123e9cc904,,Menippos,,
ee8176e716,,"Wilhelm VII. (1390/1398-1415), Herr von Altena und Hoorn",,1415
19a8199aac,,P. Falcidius,,
1aa60ea676,Charles,Dickens,1812,1870
c64e85074d,Anthony,Smith,1984,
ebf8e9d4f7,Edwina,Ellis,,
3a7dfd2efb,Paolo di Niccolò,Cerretani,,
f008d085ab,,Hegesidemos,,
de97fdbcf8,,Lichas,,
3533c4b806,,Quintus Tineius Rufus,,
510ac80773,,Protes,,
97384278aa,,Pausanias,,
3341bac4e6,,Demetrios,,
84369d3706,,Eurysippos,,
3ff5c9f81a,,Hipponax,,
2110d84116,,Pythes,,
e998cbe7ac,,Hermostratos,,
011aef247f,,Archelaos,,
8d32da2101,,Phanes,,
c0171d6831,,Charmos,,
2e7ce692c0,,Aigialeus,,
d45ebbc1fa,,Anaxipolis (3),,
e0a014da9c,,Athenes (2),,
8a918db23b,Czesław,Miłosz,1911,2004
c4c80cfee4,,Apelles,,
db37dbd285,,Euxithemis,,
ceec1907d6,,Eupolis,,
895955d384,,Polynikos,,
6bb204a910,,Zenon (2),,
7a8923bb2a,,Hegesagores (2),,
6263b8f7df,,Hikesios,,
72dfa13dea,,Kallikrates,,
746d5c28cc,,Metron,,
b96d1e2c99,,Neomenios,,
4b07f322b2,,Patrokles,,
7898d6d4a3,,Polyaretos (2),,
824083fcbf,,Posideios (2),,
1bbf8347e2,,Choregos,,
165e0a197d,,Poseidippos,,
85720a15ee,,Aristoles,,
dbac21e491,,Herakleides,,
3cb8a13059,,Noumenios,,
70a03012d3,,Metrophanes (2),,
9961b9541d,,Theodotos (2),,
12907030fa,Claudia,Momoni,,
0ffdb5c566,,Gargilius Antiquus,,
616dd42f24,,Pythonikos (2),,
9ffd08b3c9,,Asellius Aemilianus,,
be125b61fc,,Tiberius Claudius Attalus Paterclianus,,
c4133be202,,Quintus Caecilius Secundus Servilianus,,
04fb9522ee,Jānis,Strupulis,1949,
ee38e12726,Laimonis,Šēnbergs,,
b412cd8a81,Ligita,Franckeviča,,
60d44f3301,Guntars,Sietiņš,,
94f009ab70,,Caelius Oneratus,,
cee22ac1d1,,Gaius Caecina Largus,,
d12c8a9c66,,Wirth,,
311b5e6791,Johann Heinrich,Pestalozzi,1746,1827
d3d6ce1835,,Barman,,
fe78d33ac6,,Lenz,,
8c66d53489,Henry,Dunant,1828,1910
7560afa1f4,Albert,Einstein,1879,1955
a1ed64c01c,,Bavaud,,
dd2e20a74d,Ferdinand,Hodler,1853,1918
16e6d3bdb0,,"Erik Valkendorf (1510-1522), Erzbischof von Trondheim",,1523
00f12f4479,,"Olav Engelbrektsson (1523-1537), Erzbischof von Trondheim",,1538
d8c4349225,,Nikolaus von Flüe,1417,1487
ae8b7e1dbc,Ernest,Ansermet,1883,1969
bc0faa3471,,Suter,,
f664710ca7,Auguste,Piccard,1884,1962
17b800ee29,,Hekatonymos (2),,
86eff628eb,,Baccini,,
12754c9ce3,,Homeros,,
f98863af01,,Polyphantos,,
a84fc3ee28,,Pythokles (3),,
cdfb9f98e7,R. P.,Fund,,
2f3e26a72b,Werner,Jeker,1944,
918edde5e6,Henri,Guisan,1874,1960
862e34a618,,Pythodoros (3),,
e5dbdc6575,,"Peter I. (1359-1369), König von Zypern",1328,1369
3b589828b0,,Antigonos (2),,
bf5c2bcabb,,Ni...,,
e07c0dcb9b,,"Waldemar II. (1202-1241), König von Dänemark, 1182-1202 Herzog von Schleswig",1170,1241
7c1479ce83,P.,Santo,,
85cce75ec2,Gottfried,Keller,1819,1890
7a974e87e2,P. A.,Zuber,,
f8eb40720f,Nikolaus,Heeb,,
c3b67b2114,Dominique,Studer,,
acd1d59aa7,E.,Hiestand,,
dfaf8056bb,,Tissi,,
fb66543c21,Gertrud,Kurz,1890,1972
fe41ab3d78,Heinz,Jost,,
eaaf375d30,Philippus Theophrastus Aureolus Bombastus von,Hohenheim gen. Paracelsus,1493,1541
95d750b0a7,Peter,Emch,1945,
7262c8a6b3,G.,Staehelin,,
03eb85999b,Samuel,Buri,1935,
db2a3ba99d,Jeremias,Gotthelf (eigentlich Albert Bitzius),1797,1854
5b159b4d99,Jean,Lecoultre,1930,
708c7fb2a9,Conrad Ferdinand,Meyer,1825,1898
17186efd69,Franz,Eggenschwiler,1930,2000
3ab942c901,Claude,Sandoz,1946,
0034ba0f04,Hans-Peter von,Ah,1941,
d243a668d5,Hervé,Graumann,1963,
e747fc66e0,Claude,Kuhn,1948,
46dedfa407,Marco,Prati,1955,
f8eaed1a29,Werner,Meier,1956,
