id,title,subdivision,diameter,weight,date_earliest,date_latest,production_country,production_region,production_minting_place,production_material,finding_country,x,y,width
25766,Olbia,"Griechen, Archaik und Klassik",45,51.64,-450,-380,Ukraine,Sarmatien,Olbia,Bronze,,1321,560,37
25767,Diocletianus,Römische Spätantike,19,3.34,302,302,Greece,Makedonien,Thessaloniki,Silver,,1358,560,40
25768,Diocletianus,Römische Spätantike,20,2.36,300,300,Croatia,Pannonien,Siscia (Sisak),Silver,,1398,560,46
25769,Römische Republik,Römische Republik,20,4.29,-211,-211,Italy,Italia,Rom,Silver,,1444,560,40
25770,Diocletianus,Römische Spätantike,20,3.30,297,297,Turkey,Oriens,Antiochia (Antakya),Silver,,1484,560,42
25771,Römische Republik,Römische Republik,21,4.40,-211,-211,Italy,Italia,Rom,Silver,,1526,560,42
25772,Diocletianus,Römische Spätantike,18,3.14,295,297,Italy,Italia,Rom,Silver,,1568,560,39
25773,Römische Republik,Römische Republik,19,4.20,-211,-211,Italy,Italia,Rom,Silver,,1607,560,39
25774,Römische Republik,Römische Republik,19,4.16,-211,-211,Italy,Italia,Rom,Silver,,1646,560,43
25775,Diocletianus,Römische Spätantike,17,2.02,295,297,Italy,Italia,Rom,Silver,,1689,560,38
25776,Diocletianus,Römische Spätantike,19,5.38,294,295,Turkey,Pontos,Kyzikos,Gold,,1727,560,40
25777,Diocletianus,Römische Spätantike,18,5.40,294,294,Turkey,Pontos,Nikomedia (Izmit),Gold,,1767,560,39
25778,Diocletianus,Römische Spätantike,19,4.93,298,299,Italy,Italia,Rom,Gold,,1806,560,44
25779,Diocletianus,Römische Spätantike,19,5.00,298,299,Italy,Italia,Rom,Gold,,1850,560,45
25784,Athen,"Griechen, Archaik und Klassik",19,8.38,-550,-520,Greece,Attika,Athen,Silver,,1895,560,37
25797,Athen,"Griechen, Archaik und Klassik",19,8.42,-550,-520,Greece,Attika,Athen,Silver,,1932,560,38
25804,Athen,"Griechen, Archaik und Klassik",18,8.45,-550,-520,Greece,Attika,Athen,Silver,Egypt,1970,560,38
25810,Diocletianus,Römische Spätantike,17,5.24,294,303,Italy,Italia,Aquileia,Gold,,0,600,39
25811,Diocletianus,Römische Spätantike,19,5.02,293,294,Germany,Gallia,Trier,Gold,,39,600,39
25812,Diocletianus,Römische Spätantike,19,6.32,293,294,Germany,Gallia,Trier,Gold,,78,600,40
25813,Diocletianus,Römische Spätantike,19,5.40,293,295,Turkey,Oriens,Antiochia (Antakya),Gold,,118,600,39
25814,Diocletianus,Römische Spätantike,21,4.91,290,290,Turkey,Oriens,Antiochia (Antakya),Gold,,157,600,42
25816,Diocletianus,Römische Spätantike,20,5.40,290,292,Turkey,Pontos,Kyzikos,Gold,,199,600,40
25819,Diocletianus,Römische Spätantike,20,5.20,286,289,Turkey,Oriens,Antiochia (Antakya),Gold,,239,600,39
25820,Diocletianus,Römische Spätantike,15,2.31,285,286,Italy,Italia,Rom,Gold,,278,600,40
25821,Diocletianus,Römische Spätantike,20,4.69,284,286,Turkey,Oriens,Antiochia (Antakya),Gold,,318,600,41
25822,Diocletianus,Römische Spätantike,20,5.16,293,293,Turkey,Pontos,Kyzikos,Gold,Egypt,359,600,40
25823,Diocletianus,Römische Spätantike,19,5.49,290,292,Turkey,Pontos,Kyzikos,Gold,Egypt,399,600,40
25824,Diocletianus,Römische Spätantike,20,5.43,290,292,Turkey,Pontos,Kyzikos,Gold,Egypt,439,600,40
25825,Diocletianus,Römische Spätantike,20,5.25,287,290,Turkey,Pontos,Kyzikos,Gold,Egypt,479,600,41
25827,Diocletianus,Römische Spätantike,19,4.63,284,286,Turkey,Pontos,Kyzikos,Gold,,520,600,40
25829,Diocletianus,Römische Spätantike,19,4.28,284,286,Turkey,Pontos,Kyzikos,Gold,,560,600,41
25830,Diocletianus,Römische Spätantike,20,0.00,284,286,Turkey,Pontos,Kyzikos,Gold,,601,600,41
25831,Diocletianus,Römische Spätantike,17,3.14,286,289,Croatia,Pannonien,Siscia (Sisak),Gold,,642,600,39
25832,Diocletianus,Römische Spätantike,18,5.16,293,293,Italy,Italia,Rom,Gold,,681,600,40
25833,Diocletianus,Römische Spätantike,18,5.20,293,293,Italy,Italia,Rom,Gold,,721,600,38
25834,Diocletianus,Römische Spätantike,19,5.25,288,293,Italy,Italia,Rom,Gold,,759,600,39
25835,Diocletianus,Römische Spätantike,20,5.03,288,293,Italy,Italia,Rom,Gold,,798,600,39
25836,Diocletianus,Römische Spätantike,22,5.18,288,293,Italy,Italia,Rom,Gold,,837,600,41
25838,Diocletianus,Römische Spätantike,19,6.27,287,287,Italy,Italia,Rom,Gold,,878,600,39
25840,Diocletianus,Römische Spätantike,20,4.68,286,287,Italy,Italia,Rom,Gold,,917,600,40
25842,Diocletianus,Römische Spätantike,20,4.74,285,287,Italy,Italia,Rom,Gold,,957,600,40
25844,Preußen: Friedrich II.,18. Jh.,25,5.26,1764,1764,Germany,Brandenburg,Berlin,Silver,,997,600,40
25845,Diocletianus,Römische Spätantike,20,4.23,285,286,Italy,Italia,Rom,Gold,,1037,600,40
25847,Preußen: Friedrich II.,18. Jh.,25,5.59,1764,1764,Germany,Brandenburg,Berlin,Silver,,1077,600,40
25848,Preußen: Friedrich II.,18. Jh.,25,5.29,1764,1764,Germany,Brandenburg,Berlin,Silver,,1117,600,40
25850,Preußen: Friedrich II.,18. Jh.,25,4.97,1764,1764,Germany,Brandenburg,Berlin,Silver,,1157,600,40
25851,Preußen: Friedrich II.,18. Jh.,25,5.23,1764,1764,Germany,Brandenburg,Berlin,Silver,,1197,600,40
25853,Preußen: Friedrich II.,18. Jh.,25,4.90,1764,1764,Germany,Brandenburg,Berlin,Silver,,1237,600,40
25854,Preußen: Friedrich II.,18. Jh.,26,5.26,1764,1764,Germany,Brandenburg,Berlin,Silver,,1277,600,40
25855,Preußen: Friedrich II.,18. Jh.,27,5.23,1764,1764,Germany,Brandenburg,Berlin,Silver,,1317,600,40
25856,Preußen: Friedrich II.,18. Jh.,26,5.02,1764,1764,Germany,Brandenburg,Berlin,Silver,,1357,600,40
25857,Preußen: Friedrich II.,18. Jh.,25,5.37,1765,1765,Germany,Brandenburg,Berlin,Silver,,1397,600,39
25887,Preußen: Friedrich II.,18. Jh.,25,5.02,1765,1765,Germany,Brandenburg,Berlin,Silver,,1436,600,40
25888,Preußen: Friedrich II.,18. Jh.,26,5.75,1765,1765,Germany,Brandenburg,Berlin,Silver,,1476,600,39
25889,Preußen: Friedrich II.,18. Jh.,25,5.43,1766,1766,Germany,Brandenburg,Berlin,Silver,,1515,600,40
25890,Preußen: Friedrich II.,18. Jh.,25,5.11,1768,1768,Germany,Brandenburg,Berlin,Silver,,1555,600,40
25891,Preußen: Friedrich II.,18. Jh.,27,5.31,1764,1764,Poland,Schlesien,Breslau (Wrocław),Silver,,1595,600,39
25892,Preußen: Friedrich II.,18. Jh.,27,4.97,1764,1764,Poland,Schlesien,Breslau (Wrocław),Silver,,1634,600,39
25893,Preußen: Friedrich II.,18. Jh.,27,4.88,1764,1764,Poland,Schlesien,Breslau (Wrocław),Silver,,1673,600,39
25894,Preußen: Friedrich II.,18. Jh.,26,5.25,1764,1764,Poland,Schlesien,Breslau (Wrocław),Silver,,1712,600,40
25895,Preußen: Friedrich II.,18. Jh.,27,5.19,1764,1764,Poland,Schlesien,Breslau (Wrocław),Silver,,1752,600,40
25896,Preußen: Friedrich II.,18. Jh.,26,5.18,1765,1765,Poland,Schlesien,Breslau (Wrocław),Silver,Lithuania,1792,600,40
25897,Preußen: Friedrich II.,18. Jh.,25,5.29,1765,1765,Poland,Schlesien,Breslau (Wrocław),Silver,,1832,600,40
25898,Preußen: Friedrich II.,18. Jh.,26,5.28,1766,1766,Poland,Schlesien,Breslau (Wrocław),Silver,,1872,600,39
25899,Preußen: Friedrich II.,18. Jh.,26,5.30,1766,1766,Poland,Schlesien,Breslau (Wrocław),Silver,,1911,600,40
25900,Preußen: Friedrich II.,18. Jh.,25,5.13,1766,1766,Poland,Schlesien,Breslau (Wrocław),Silver,,1951,600,39
25901,Preußen: Friedrich II.,18. Jh.,26,5.20,1766,1766,Poland,Schlesien,Breslau (Wrocław),Silver,,0,640,40
25902,Preußen: Friedrich II.,18. Jh.,25,5.20,1766,1766,Poland,Schlesien,Breslau (Wrocław),Silver,,40,640,40
25903,Preußen: Friedrich II.,18. Jh.,26,4.95,1766,1766,Poland,Schlesien,Breslau (Wrocław),Silver,,80,640,40
25904,Preußen: Friedrich II.,18. Jh.,26,5.23,1766,1766,Poland,Schlesien,Breslau (Wrocław),Silver,Lithuania,120,640,40
25905,Pergamon,"Griechen, Römische Kaiserzeit",18,3.91,-17,-2,Turkey,Mysien,Pergamon,Bronze,,160,640,44
25906,Pergamon,"Griechen, Römische Kaiserzeit",17,2.86,2,4,Turkey,Mysien,Pergamon,Bronze,,204,640,40
25907,Rhegion,"Griechen, Archaik und Klassik",13,1.08,-415,-405,Italy,Bruttium,Rhegion,Silver,,244,640,41
25908,Rhegion,"Griechen, Archaik und Klassik",12,1.09,-415,-405,Italy,Bruttium,Rhegion,Silver,,285,640,39
25918,Thurioi,"Griechen, Archaik und Klassik",17,3.72,-415,-410,Italy,Lukanien,Thurioi,Bronze,,324,640,39
25946,Poseidonia,"Griechen, Archaik und Klassik",16,2.49,-420,-390,Italy,Lukanien,Poseidonia-Paestum,Bronze,,363,640,41
25977,Bundesrepublik Deutschland: 2010 20 Jahre Deutsche Einheit,Deutschland Gedenkmünzen 20.-21. Jh.,"32,50",18.01,2010,2010,Germany,Brandenburg,Berlin,Silver,,404,640,40
25978,Bundesrepublik Deutschland: 2010 20 Jahre Deutsche Einheit,Deutschland Gedenkmünzen 20.-21. Jh.,"32,50",18.00,2010,2010,Germany,Brandenburg,Berlin,Silver,,444,640,41
25996,Akragas,"Griechen, Archaik und Klassik",23,9.63,-425,-406,Italy,Sizilien,Akragas,Bronze,,485,640,40
25997,Akragas,"Griechen, Archaik und Klassik",31,19.39,-425,-406,Italy,Sizilien,Akragas,Bronze,,525,640,40
26000,Akragas,"Griechen, Archaik und Klassik",27,19.04,-406,-406,Italy,Sizilien,Akragas,Bronze,,565,640,40
26003,Kamarina,"Griechen, Archaik und Klassik",16,3.34,-410,-405,Italy,Sizilien,Kamarina,Silver,,605,640,40
26004,Kamarina,"Griechen, Archaik und Klassik",18,4.25,-410,-405,Italy,Sizilien,Kamarina,Silver,,645,640,42
26008,Katane,"Griechen, Archaik und Klassik",14,1.58,-405,-402,Italy,Sizilien,Katane,Bronze,,687,640,39
26012,Preußen: Friedrich II.,18. Jh.,26,5.46,1766,1766,Poland,Schlesien,Breslau (Wrocław),Silver,,726,640,41
26013,Preußen: Friedrich II.,18. Jh.,26,5.27,1768,1768,Poland,Schlesien,Breslau (Wrocław),Silver,Lithuania,767,640,40
26047,Preußen: Friedrich II.,18. Jh.,22,3.52,1764,1764,Germany,Friesland,Aurich,Silver,,807,640,40
26063,Preußen: Friedrich II.,18. Jh.,26,5.33,1768,1768,Poland,Schlesien,Breslau (Wrocław),Silver,,847,640,40
26064,Preußen: Friedrich II.,18. Jh.,25,4.86,1764,1764,Germany,Nordrhein-Westfalen,Kleve,Silver,,887,640,40
26065,Preußen: Friedrich II.,18. Jh.,25,5.49,1765,1765,Germany,Nordrhein-Westfalen,Kleve,Silver,,927,640,40
26066,Preußen: Friedrich II.,18. Jh.,26,5.21,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,Lithuania,967,640,40
26067,Preußen: Friedrich II.,18. Jh.,26,5.38,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1007,640,40
26068,Preußen: Friedrich II.,18. Jh.,26,5.38,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1047,640,40
26069,Preußen: Friedrich II.,18. Jh.,26,5.18,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1087,640,40
26070,Preußen: Friedrich II.,18. Jh.,26,5.35,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1127,640,40
26071,Preußen: Friedrich II.,18. Jh.,26,4.64,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1167,640,39
26072,Preußen: Friedrich II.,18. Jh.,25,5.41,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1206,640,39
26073,Preußen: Friedrich II.,18. Jh.,26,5.26,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1245,640,40
26074,Preußen: Friedrich II.,18. Jh.,25,4.93,1769,1769,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1285,640,40
26075,Preußen: Friedrich II.,18. Jh.,26,5.27,1770,1770,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1325,640,40
26076,Preußen: Friedrich II.,18. Jh.,26,5.28,1769,1769,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,Germany,1365,640,40
26077,Preußen: Friedrich II.,18. Jh.,26,5.23,1770,1770,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1405,640,39
26078,Preußen: Friedrich II.,18. Jh.,26,5.21,1770,1770,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1444,640,40
26079,Preußen: Friedrich II.,18. Jh.,26,5.31,1771,1771,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1484,640,40
26080,Preußen: Friedrich II.,18. Jh.,26,5.20,1771,1771,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1524,640,40
26081,Preußen: Friedrich II.,18. Jh.,26,5.00,1772,1772,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1564,640,40
26082,Preußen: Friedrich II.,18. Jh.,27,5.24,1772,1772,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1604,640,41
26083,Preußen: Friedrich II.,18. Jh.,26,5.18,1772,1772,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1645,640,40
26084,Preußen: Friedrich II.,18. Jh.,26,5.21,1772,1772,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1685,640,40
26085,Preußen: Friedrich II.,18. Jh.,26,5.28,1773,1773,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1725,640,40
26086,Preußen: Friedrich II.,18. Jh.,26,5.18,1773,1773,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1765,640,41
26087,Preußen: Friedrich II.,18. Jh.,25,5.21,1773,1773,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1806,640,40
26088,Preußen: Friedrich II.,18. Jh.,26,5.18,1776,1776,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1846,640,39
26089,Preußen: Friedrich II.,18. Jh.,26,5.35,1776,1776,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1885,640,40
26090,Preußen: Friedrich II.,18. Jh.,26,5.32,1776,1776,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,Lithuania,1925,640,40
26091,Preußen: Friedrich II.,18. Jh.,25,5.18,1776,1776,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1965,640,40
26092,Preußen: Friedrich II.,18. Jh.,26,5.31,1777,1777,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,Lithuania,0,680,39
26093,Preußen: Friedrich II.,18. Jh.,25,4.96,1764,1764,Germany,Sachsen-Anhalt,Magdeburg,Silver,,39,680,40
26094,Preußen: Friedrich II.,18. Jh.,26,5.07,1764,1764,Germany,Sachsen-Anhalt,Magdeburg,Silver,,79,680,40
26095,Preußen: Friedrich II.,18. Jh.,25,5.07,1764,1764,Germany,Sachsen-Anhalt,Magdeburg,Silver,,119,680,39
26096,Preußen: Friedrich II.,18. Jh.,25,5.15,1764,1764,Germany,Sachsen-Anhalt,Magdeburg,Silver,,158,680,40
26097,Preußen: Friedrich II.,18. Jh.,25,5.17,1765,1765,Germany,Sachsen-Anhalt,Magdeburg,Silver,,198,680,40
26098,Preußen: Friedrich II.,18. Jh.,22,3.50,1764,1764,Germany,Brandenburg,Berlin,Silver,,238,680,39
26099,Preußen: Friedrich II.,18. Jh.,22,3.41,1764,1764,Germany,Brandenburg,Berlin,Silver,,277,680,40
26100,Preußen: Friedrich II.,18. Jh.,23,3.35,1765,1765,Germany,Brandenburg,Berlin,Silver,,317,680,39
26101,Preußen: Friedrich II.,18. Jh.,23,3.96,1765,1765,Germany,Brandenburg,Berlin,Silver,Germany,356,680,39
26102,Preußen: Friedrich II.,18. Jh.,23,3.36,1765,1765,Germany,Brandenburg,Berlin,Silver,Lithuania,395,680,40
26103,Preußen: Friedrich II.,18. Jh.,23,3.62,1765,1765,Germany,Brandenburg,Berlin,Silver,,435,680,40
26104,Preußen: Friedrich II.,18. Jh.,23,3.62,1765,1765,Germany,Brandenburg,Berlin,Silver,Germany,475,680,40
26105,Preußen: Friedrich II.,18. Jh.,23,3.57,1771,1771,Germany,Brandenburg,Berlin,Silver,,515,680,40
26106,Preußen: Friedrich II.,18. Jh.,23,3.33,1764,1764,Poland,Schlesien,Breslau (Wrocław),Silver,,555,680,40
26107,Preußen: Friedrich II.,18. Jh.,24,3.79,1764,1764,Poland,Schlesien,Breslau (Wrocław),Silver,,595,680,40
26108,Preußen: Friedrich II.,18. Jh.,24,3.61,1764,1764,Poland,Schlesien,Breslau (Wrocław),Silver,Lithuania,635,680,40
26109,Preußen: Friedrich II.,18. Jh.,23,3.49,1765,1765,Poland,Schlesien,Breslau (Wrocław),Silver,,675,680,39
26110,Preußen: Friedrich II.,18. Jh.,23,3.62,1766,1766,Poland,Schlesien,Breslau (Wrocław),Silver,,714,680,39
26111,Preußen: Friedrich II.,18. Jh.,23,3.55,1767,1767,Poland,Schlesien,Breslau (Wrocław),Silver,Germany,753,680,40
26112,Preußen: Friedrich II.,18. Jh.,23,3.48,1768,1768,Poland,Schlesien,Breslau (Wrocław),Silver,,793,680,40
26113,Preußen: Friedrich II.,18. Jh.,24,3.71,1764,1764,Poland,Schlesien,Breslau (Wrocław),Silver,,833,680,40
26114,Preußen: Friedrich II.,18. Jh.,22,3.39,1765,1765,Poland,Schlesien,Breslau (Wrocław),Silver,,873,680,40
26115,Preußen: Friedrich II.,18. Jh.,22,3.75,1765,1765,Poland,Schlesien,Breslau (Wrocław),Silver,,913,680,40
26116,Preußen: Friedrich II.,18. Jh.,22,3.70,1765,1765,Poland,Schlesien,Breslau (Wrocław),Silver,,953,680,39
26117,Preußen: Friedrich II.,18. Jh.,23,3.65,1768,1768,Poland,Schlesien,Breslau (Wrocław),Silver,,992,680,39
26118,Preußen: Friedrich II.,18. Jh.,24,3.53,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1031,680,39
26119,Preußen: Friedrich II.,18. Jh.,23,3.37,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1070,680,40
26120,Preußen: Friedrich II.,18. Jh.,23,3.35,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1110,680,40
26121,Preußen: Friedrich II.,18. Jh.,23,3.38,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1150,680,40
26122,Preußen: Friedrich II.,18. Jh.,23,3.59,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1190,680,40
26123,Preußen: Friedrich II.,18. Jh.,23,3.58,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1230,680,40
26128,Perinthos,"Griechen, Römische Kaiserzeit",42,45.19,209,212,Turkey,Thrakien,Perinthos (Herakleia),Bronze,,1270,680,39
26129,Diocletianus,Römische Spätantike,16,2.33,295,297,Italy,Italia,Rom,Silver,,1309,680,39
26130,Diocletianus,Römische Spätantike,16,2.18,295,297,Italy,Italia,Rom,Silver,,1348,680,41
26131,Diocletianus,Römische Spätantike,20,2.77,295,297,Germany,Gallia,Trier,Silver,,1389,680,41
26132,Perinthos,"Griechen, Römische Kaiserzeit",42,39.02,218,222,Turkey,Thrakien,Perinthos (Herakleia),Bronze,,1430,680,39
26133,Athen,"Griechen, Archaik und Klassik",18,8.40,-550,-520,Greece,Attika,Athen,Silver,,1469,680,39
26134,Perinthos,"Griechen, Römische Kaiserzeit",41,33.92,238,244,Turkey,Thrakien,Perinthos (Herakleia),Bronze,,1508,680,40
26135,Diocletianus,Römische Spätantike,19,3.57,295,297,Italy,Italia,Rom,Silver,,1548,680,37
26136,Diocletianus,Römische Spätantike,19,3.23,295,297,Italy,Italia,Rom,Silver,,1585,680,42
26139,Preußen: Friedrich II.,18. Jh.,23,3.44,1765,1765,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1627,680,40
26140,Preußen: Friedrich II.,18. Jh.,23,3.61,1765,1765,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1667,680,40
26141,Preußen: Friedrich II.,18. Jh.,23,3.52,1765,1765,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,Lithuania,1707,680,40
26142,Preußen: Friedrich II.,18. Jh.,23,3.70,1765,1765,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,Lithuania,1747,680,40
26143,Preußen: Friedrich II.,18. Jh.,23,3.55,1766,1766,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1787,680,40
26144,Preußen: Friedrich II.,18. Jh.,23,3.32,1766,1766,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1827,680,40
26145,Preußen: Friedrich II.,18. Jh.,23,3.88,1766,1766,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1867,680,40
26146,Preußen: Friedrich II.,18. Jh.,23,3.64,1767,1767,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1907,680,40
26147,Preußen: Friedrich II.,18. Jh.,23,3.19,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,1947,680,40
26148,Preußen: Friedrich II.,18. Jh.,23,3.58,1767,1767,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,0,720,40
26149,Preußen: Friedrich II.,18. Jh.,23,3.95,1767,1767,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,40,720,40
26150,Preußen: Friedrich II.,18. Jh.,23,3.55,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,80,720,39
26151,Preußen: Friedrich II.,18. Jh.,23,3.73,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,119,720,40
26152,Preußen: Friedrich II.,18. Jh.,23,3.19,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,Germany,159,720,40
26153,Preußen: Friedrich II.,18. Jh.,23,3.73,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,199,720,40
26154,Preußen: Friedrich II.,18. Jh.,24,3.55,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,239,720,39
26155,Preußen: Friedrich II.,18. Jh.,23,3.45,1768,1768,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,278,720,40
26156,Preußen: Friedrich II.,18. Jh.,23,3.76,1769,1769,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,318,720,40
26157,Preußen: Friedrich II.,18. Jh.,23,3.70,1769,1769,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,358,720,39
26158,Preußen: Friedrich II.,18. Jh.,23,3.22,1770,1770,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,397,720,39
26159,Preußen: Friedrich II.,18. Jh.,23,3.68,1770,1770,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,,436,720,40
26160,Preußen: Friedrich II.,18. Jh.,23,3.59,1764,1764,Germany,Sachsen-Anhalt,Magdeburg,Silver,,476,720,39
26165,Diocletianus,Römische Spätantike,20,3.24,295,297,Italy,Italia,Rom,Silver,,515,720,40
26166,Diocletianus,Römische Spätantike,19,1.98,298,301,Germany,Gallia,Trier?,Silver,,555,720,39
26168,Diocletianus,Römische Spätantike,18,1.97,298,301,Germany,Gallia,Trier?,Silver,,594,720,41
26170,Preußen: Friedrich II.,18. Jh.,23,3.61,1766,1766,Germany,Nordrhein-Westfalen,Kleve,Silver,,635,720,40
26171,Preußen: Friedrich II.,18. Jh.,24,3.78,1764,1764,Russian Federation,Ostpreußen,Königsberg (Kaliningrad),Silver,Lithuania,675,720,40
26174,Diocletianus,Römische Spätantike,18,2.82,296,298,Tunisia,Africa,Karthago,Silver,,715,720,41
26175,"Deutsches Reich: Heinrich IV., Duisburg",Hochmittelalter,18,1.13,1056,1084,Germany,Rheinland,Duisburg,Silver,,756,720,40
26176,Diocletianus,Römische Spätantike,17-21,3.00,295,297,Italy,Italia,Rom,Silver,,796,720,47
